X,A,Y,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed
1,30.0,-4.0,combined,138075.04038239183,50.42179388781473,6113,61.15446178471389
1,30.0,-2.0,combined,141621.50612976326,51.71688070762609,5969,59.71388555422169
1,30.0,0.0,combined,146005.6854280348,53.31788103565397,5780,57.82312925170068
1,35.0,-20.0,combined,116495.1198745548,42.54130874764637,6657,66.59663865546219
1,35.0,-18.0,combined,117744.1505102858,42.99742569028842,6625,66.27651060424171
1,35.0,-16.0,combined,119156.26502878255,43.51309707448969,6589,65.91636654661865
1,35.0,-14.0,combined,121409.44370539219,44.33590553074504,6539,65.41616646658663
1,35.0,-12.0,combined,123258.88236536639,45.01127752167923,6489,64.91596638655463
1,35.0,-10.0,combined,127067.78226568042,46.40219919138199,6439,64.4157663065226
1,35.0,-8.0,combined,130936.87714823522,47.81510266879756,6353,63.55542216886755
1,35.0,-6.0,combined,134334.7072908947,49.055911222208124,6250,62.5250100040016
1,35.0,-4.0,combined,137657.07699047538,50.269163376597795,6131,61.334533813525404
1,35.0,-2.0,combined,141372.49163501232,51.625946404839446,5981,59.83393357342938
1,35.0,0.0,combined,146001.16482283,53.316230215757386,5784,57.863145258103245
1,40.0,-20.0,combined,115050.7246085417,42.01384918512333,6711,67.13685474189676
1,40.0,-18.0,combined,116299.75524427269,42.469966127765375,6679,66.81672669067628
1,40.0,-16.0,combined,117807.7723388992,43.020658902607074,6641,66.43657462985195
1,40.0,-14.0,combined,120060.95101550884,43.84346735886242,6591,65.93637454981993
1,40.0,-12.0,combined,121998.77401870307,44.55111525661083,6537,65.39615846338536
1,40.0,-10.0,combined,125934.32070454358,45.98828538728586,6483,64.85594237695078
1,40.0,-8.0,combined,129890.8938526471,47.43313389302042,6394,63.9655862344938
1,40.0,-6.0,combined,133439.7199171351,48.729082645754865,6284,62.86514605842337
1,40.0,-4.0,combined,137007.69535812043,50.03202430547781,6156,61.58463385354141
1,40.0,-2.0,combined,140822.02338039872,51.4249281990939,6002,60.04401760704282
1,40.0,0.0,combined,145937.39281227905,53.292942160487534,5791,57.93317326930772
1,45.0,-20.0,combined,113016.28125158415,41.27091778103424,6776,67.78711484593838
1,45.0,-18.0,combined,114265.31188731514,41.72703472367629,6744,67.46698679471788
1,45.0,-16.0,combined,115898.77241216111,42.32353652211552,6703,67.05682272909164
1,45.0,-14.0,combined,118354.97099688127,43.22048312769547,6649,66.51660664265707
1,45.0,-12.0,combined,120327.2013662602,43.940695795449976,6594,65.96638655462185
1,45.0,-10.0,combined,124445.02683644081,45.444429899372196,6534,65.36614645858343
1,45.0,-8.0,combined,128590.67328287379,46.95832357686014,6440,64.42577030812325
1,45.0,-6.0,combined,132244.61630554937,48.2926585982871,6327,63.2953181272509
1,45.0,-4.0,combined,136089.08952397166,49.69657081652486,6190,61.92476990796318
1,45.0,-2.0,combined,140374.29952482972,51.26142985861443,6025,60.27410964385754
1,45.0,0.0,combined,145848.8709431395,53.260616032405615,5803,58.05322128851541
1,50.0,-20.0,combined,110773.83908051372,40.452030046930226,6839,68.41736694677871
1,50.0,-18.0,combined,112266.31705983382,40.99704829821569,6803,68.05722288915567
1,50.0,-16.0,combined,113943.20112231467,41.60940736280846,6761,67.63705482192877
1,50.0,-14.0,combined,116636.38303179588,42.59289476767305,6704,67.06682673069227
1,50.0,-12.0,combined,118779.40639249451,43.375477064159554,6644,66.46658663465385
1,50.0,-10.0,combined,123179.59744480223,44.98232451241683,6578,65.80632252901161
1,50.0,-8.0,combined,127645.1328706633,46.61303420634798,6475,64.77591036414566
1,50.0,-6.0,combined,131495.51350927778,48.0191036770661,6356,63.58543417366946
1,50.0,-4.0,combined,135464.52091884357,49.4684928859347,6215,62.1748699479792
1,50.0,-2.0,combined,139996.39290051244,51.1234271474264,6043,60.45418167266907
1,50.0,0.0,combined,145807.15994254444,53.24538414495489,5810,58.123249299719895
1,55.0,-20.0,combined,107734.19388064285,39.34202230523038,6913,69.15766306522609
1,55.0,-18.0,combined,109405.50130324444,39.952344910620965,6873,68.75750300120048
1,55.0,-16.0,combined,111228.04996999573,40.617897301342296,6827,68.29731892757103
1,55.0,-14.0,combined,114044.3670033463,41.646350790003765,6766,67.68707482993197
1,55.0,-12.0,combined,116289.5144606506,42.466226431730426,6703,67.05682272909164
1,55.0,-10.0,combined,121109.33240213187,44.22631186171921,6626,66.28651460584234
1,55.0,-8.0,combined,125664.28454934488,45.88967446295096,6520,65.22609043617447
1,55.0,-6.0,combined,129612.54636452232,47.33148786317643,6398,64.00560224089635
1,55.0,-4.0,combined,133888.12464111543,48.892829623544934,6249,62.515006002400966
1,55.0,-2.0,combined,139288.38323188468,50.86487848082263,6063,60.65426170468188
1,55.0,0.0,combined,145755.25079405788,53.22642813104656,5815,58.17326930772309
1,60.0,-20.0,combined,103759.88405506192,37.89069677733784,6988,69.90796318527411
1,60.0,-18.0,combined,105503.28392619417,38.52734586846121,6946,69.48779511804723
1,60.0,-16.0,combined,107473.99130145348,39.24700237417963,6896,68.9875950380152
1,60.0,-14.0,combined,110491.9237307258,40.34908111697554,6831,68.3373349339736
1,60.0,-12.0,combined,113379.02805972424,41.40338447988762,6756,67.58703481392557
1,60.0,-10.0,combined,118486.679123891,43.26857987287869,6673,66.75670268107243
1,60.0,-8.0,combined,123720.19632785246,45.17973865317429,6562,65.64625850340136
1,60.0,-6.0,combined,127874.58049832788,46.69682314429152,6435,64.37575030012005
1,60.0,-4.0,combined,132498.09220163268,48.385222101092864,6279,62.81512605042017
1,60.0,-2.0,combined,138496.52644166863,50.575710795233945,6082,60.84433773509404
1,60.0,0.0,combined,145674.90273638302,53.19708688883401,5821,58.233293317326925
1,65.0,-20.0,combined,99818.88080770089,36.45153403728487,7091,70.93837535014006
1,65.0,-18.0,combined,101613.45957588073,37.10687247147266,7047,70.49819927971188
1,65.0,-16.0,combined,103608.2400787008,37.835319923568804,6996,69.98799519807923
1,65.0,-14.0,combined,106743.51286931362,38.980248637640095,6928,69.3077230892357
1,65.0,-12.0,combined,109908.19492190066,40.135916930288005,6847,68.49739895958383
1,65.0,-10.0,combined,115240.97035044775,42.08332250600634,6759,67.61704681872749
1,65.0,-8.0,combined,120759.94782426559,44.098724738630445,6640,66.4265706282513
1,65.0,-6.0,combined,125571.68292551857,45.8558585033299,6499,65.01600640256102
1,65.0,-4.0,combined,130791.50439636671,47.76201592037932,6330,63.32533013205283
1,65.0,-2.0,combined,137358.88208529697,50.160269531586685,6120,61.224489795918366
1,65.0,0.0,combined,145567.87282555003,53.15800205432006,5831,58.333333333333336
1,70.0,-20.0,combined,94748.73804223698,34.600035802745026,7210,72.12885154061624
1,70.0,-18.0,combined,96543.31681041681,35.255374236932816,7166,71.68867547018807
1,70.0,-16.0,combined,98786.74680791583,36.07462270227718,7110,71.12845138055222
1,70.0,-14.0,combined,102123.58494053103,37.29315839195554,7037,70.39815926370548
1,70.0,-12.0,combined,105704.36447486831,38.600775808818405,6947,69.49779911964787
1,70.0,-10.0,combined,111687.58257140679,40.78570792119734,6847,68.49739895958383
1,70.0,-8.0,combined,117347.63060312098,42.85262584104623,6725,67.27691076430573
1,70.0,-6.0,combined,122735.33062349321,44.82008860045765,6570,65.72629051620649
1,70.0,-4.0,combined,128453.69207200929,46.90830122407585,6392,63.94557823129252
1,70.0,-2.0,combined,136173.61388483614,49.72743714754461,6153,61.5546218487395
1,70.0,0.0,combined,145467.32291835366,53.12128356644525,5839,58.413365346138455
1,75.0,-20.0,combined,87595.40763154649,31.987805883562118,7401,74.03961584633853
1,75.0,-18.0,combined,89431.13830339766,32.658172036005574,7356,73.58943577430972
1,75.0,-16.0,combined,91896.18521393732,33.55834984441182,7295,72.97919167667067
1,75.0,-14.0,combined,95536.26447060023,34.88762214088528,7215,72.17887154861945
1,75.0,-12.0,combined,99544.8839965901,36.351476773513774,7116,71.18847539015606
1,75.0,-10.0,combined,105811.97045332582,38.64007100983269,7009,70.11804721888755
1,75.0,-8.0,combined,111928.22007939525,40.87358314322059,6875,68.77751100440176
1,75.0,-6.0,combined,118204.16454828504,43.16541211958993,6696,66.98679471788715
1,75.0,-4.0,combined,125394.5205181929,45.79116291198982,6481,64.83593437374951
1,75.0,-2.0,combined,134493.03742456617,49.113729705143946,6207,62.09483793517408
1,75.0,0.0,combined,145069.8534686942,52.97613696636511,5863,58.653461384553815
1,80.0,-20.0,combined,81174.94232881456,29.64320125942688,7564,75.6702681072429
1,80.0,-18.0,combined,83104.05032603242,30.34766663965543,7517,75.2000800320128
1,80.0,-16.0,combined,85815.52505501766,31.337834156813347,7450,74.5298119247699
1,80.0,-14.0,combined,89541.5021475107,32.6984743454246,7368,73.7094837935174
1,80.0,-12.0,combined,94101.14586132634,34.36355019767979,7257,72.59903961584634
1,80.0,-10.0,combined,100943.95165693993,36.86238374851736,7137,71.3985594237695
1,80.0,-8.0,combined,107807.85497585277,39.3689216242524,6986,69.88795518207283
1,80.0,-6.0,combined,114865.76187406579,41.94630509570034,6787,67.89715886354541
1,80.0,-4.0,combined,122927.52131972577,44.89027217343185,6553,65.5562224889956
1,80.0,-2.0,combined,132929.54278381856,48.54277782055893,6258,62.60504201680672
1,80.0,0.0,combined,144813.28396336903,52.882443749404416,5882,58.843537414965986
1,85.0,-20.0,combined,75173.24115620041,27.451519557478974,7723,77.26090436174469
1,85.0,-18.0,combined,77306.44245008961,28.23051506357348,7672,76.75070028011206
1,85.0,-16.0,combined,80180.78255106698,29.280157227237435,7602,76.05042016806722
1,85.0,-14.0,combined,84267.03671153454,30.772362223026057,7513,75.16006402561024
1,85.0,-12.0,combined,89198.3892214481,32.57317748373069,7395,73.9795918367347
1,85.0,-10.0,combined,96284.83133641834,35.160981352767436,7270,72.72909163665466
1,85.0,-8.0,combined,103721.19907436414,37.87656992198516,7106,71.08843537414967
1,85.0,-6.0,combined,111337.13409770114,40.657732288088354,6893,68.95758303321328
1,85.0,-4.0,combined,120395.82571797766,43.96575581287528,6631,66.33653461384554
1,85.0,-2.0,combined,131343.6124797542,47.963632953459765,6310,63.12525010004002
1,85.0,0.0,combined,144513.94514531567,52.773132174012446,5899,59.013605442176875
1,90.0,-20.0,combined,68484.6184619631,25.008990089820006,7919,79.22168867547019
1,90.0,-18.0,combined,70695.88324267734,25.816492565979168,7867,78.70148059223689
1,90.0,-16.0,combined,73820.89270494616,26.957673351207337,7793,77.96118447378952
1,90.0,-14.0,combined,78093.79921094922,28.518039443086924,7700,77.03081232492998
1,90.0,-12.0,combined,83232.67532146048,30.394637496881572,7577,75.80032012805123
1,90.0,-10.0,combined,90756.68885399417,33.142232272127586,7442,74.44977991196478
1,90.0,-8.0,combined,98763.67797045763,36.0661984992907,7265,72.67907162865146
1,90.0,-6.0,combined,107257.99030162378,39.16812383202738,7025,70.2781112444978
1,90.0,-4.0,combined,117343.92898329475,42.85127409556485,6736,67.38695478191276
1,90.0,-2.0,combined,129603.99590689206,47.328365434886095,6374,63.76550620248099
1,90.0,0.0,combined,144340.31650500922,52.709727032211966,5916,59.183673469387756
1,95.0,-20.0,combined,61895.88383282519,22.60293742069281,8113,81.1624649859944
1,95.0,-18.0,combined,64276.6572992517,23.472340527041965,8059,80.62224889955982
1,95.0,-16.0,combined,67458.74748233747,24.634365864131418,7984,79.8719487795118
1,95.0,-14.0,combined,71990.6024285204,26.289293904659807,7886,78.89155662264906
1,95.0,-12.0,combined,77683.03415939154,28.36803759837553,7751,77.54101640656262
1,95.0,-10.0,combined,85777.83532136038,31.32407074253593,7603,76.06042416966787
1,95.0,-8.0,combined,94544.34686625126,34.52539689828048,7409,74.11964785914365
1,95.0,-6.0,combined,104102.36881361579,38.01576424686525,7140,71.42857142857143
1,95.0,-4.0,combined,114822.73508696635,41.930592713616115,6831,68.3373349339736
1,95.0,-2.0,combined,128266.28884346508,46.83986592297148,6433,64.35574229691878
1,95.0,0.0,combined,144190.8797075952,52.655156188867664,5933,59.353741496598644
1,100.0,-20.0,combined,53567.805499971,19.56171687845859,8363,83.66346538615446
1,100.0,-18.0,combined,56084.85468563218,20.48088470845464,8307,83.1032412965186
1,100.0,-16.0,combined,59989.68794924999,21.906839011557842,8226,82.29291716686674
1,100.0,-14.0,combined,64688.77369310092,23.622835850533498,8124,81.27250900360144
1,100.0,-12.0,combined,70859.14947643683,25.87611359788082,7981,79.8419367747099
1,100.0,-10.0,combined,79616.4335456619,29.07407009409214,7816,78.19127651060424
1,100.0,-8.0,combined,88902.40039649076,32.465089247915124,7608,76.11044417767107
1,100.0,-6.0,combined,99760.71651397599,36.4302937897955,7307,73.09923969587835
1,100.0,-4.0,combined,111574.07068447673,40.74425601974757,6963,69.6578631452581
1,100.0,-2.0,combined,126034.14738800921,46.024739770672376,6529,65.31612645058024
1,100.0,0.0,combined,143951.37170210236,52.567693434889854,5962,59.64385754301721
2,,,rule1_only,148152.80356094643,54.10195864773095,5283,52.85114045618248
2,0.0,-20.0,combined,141252.9169384197,51.582280506288235,5637,56.39255702280912
2,0.0,-18.0,combined,141504.75847666134,51.67424717961633,5629,56.312525010004
2,0.0,-16.0,combined,142090.71073146636,51.88822331707069,5615,56.17246898759504
2,0.0,-14.0,combined,142828.1409064072,52.15751566842216,5597,55.99239695878351
2,0.0,-12.0,combined,143470.23536805192,52.391993634257936,5577,55.79231692677071
2,0.0,-10.0,combined,143914.06803816842,52.55407100429756,5563,55.65226090436175
2,0.0,-8.0,combined,144833.55999828316,52.889848085846914,5532,55.342136854741895
2,0.0,-6.0,combined,145919.41590334615,53.286377411388465,5490,54.921968787515006
2,0.0,-4.0,combined,146873.96318674195,53.63495588180761,5450,54.52180872348939
2,0.0,-2.0,combined,147929.03830424004,54.02024477952091,5401,54.031612645058026
2,0.0,0.0,combined,149006.84178411597,54.41383354663891,5349,53.511404561824726
2,5.0,-20.0,combined,133017.37999301244,48.574853926750095,5868,58.70348139255702
2,5.0,-18.0,combined,133453.02759888754,48.733942301667966,5853,58.55342136854742
2,5.0,-16.0,combined,134071.7278737251,48.959877254500846,5837,58.39335734293718
2,5.0,-14.0,combined,134957.23078288368,49.28324232503787,5815,58.17326930772309
2,5.0,-12.0,combined,135749.76646041987,49.57265792448871,5791,57.93317326930772
2,5.0,-10.0,combined,138666.0575743261,50.637619622526344,5765,57.67306922769107
2,5.0,-8.0,combined,141418.2116952003,51.642642307625,5715,57.172869147659064
2,5.0,-6.0,combined,143616.20309634233,52.445297654229606,5649,56.51260504201681
2,5.0,-4.0,combined,145341.10381986946,53.075191286835185,5583,55.852340936374546
2,5.0,-2.0,combined,147123.9984044059,53.72626292886573,5504,55.06202480992397
2,5.0,0.0,combined,149245.40566033975,54.50095152656287,5402,54.04161664665866
2,10.0,-20.0,combined,130148.22070167123,47.52710367428836,5983,59.85394157663065
2,10.0,-18.0,combined,131037.71776174399,47.85192731585744,5961,59.63385354141657
2,10.0,-16.0,combined,131823.84919118427,48.139004232830956,5941,59.433773509403764
2,10.0,-14.0,combined,133149.35302042088,48.62304740739881,5911,59.13365346138455
2,10.0,-12.0,combined,134081.21678453454,48.963342384069,5883,58.85354141656662
2,10.0,-10.0,combined,137148.73674382048,50.0835293396949,5851,58.53341336534614
2,10.0,-8.0,combined,140030.66467444506,51.135942402295164,5795,57.97318927571028
2,10.0,-6.0,combined,142520.6480450995,52.04522642605153,5720,57.22288915566226
2,10.0,-4.0,combined,144338.3376069356,52.70900438465367,5648,56.50260104041617
2,10.0,-2.0,combined,146463.33226576727,53.485003018465996,5554,55.56222488995598
2,10.0,0.0,combined,149249.3659407958,54.50239772889126,5428,54.30172068827531
2,15.0,-20.0,combined,127144.8646511844,46.43034788605917,6082,60.84433773509404
2,15.0,-18.0,combined,128206.10141028179,46.81788687199891,6055,60.574229691876745
2,15.0,-16.0,combined,129298.63878582657,47.21685611518645,6029,60.31412565026011
2,15.0,-14.0,combined,130894.07689122806,47.799473010235204,5994,59.96398559423769
2,15.0,-12.0,combined,132203.4839169571,48.27763800648449,5959,59.61384553821528
2,15.0,-10.0,combined,135535.90425081048,49.494560418788524,5922,59.2436974789916
2,15.0,-8.0,combined,138716.1985705876,50.65592994835949,5858,58.60344137655063
2,15.0,-6.0,combined,141551.48402411683,51.69131026296993,5774,57.763105242096835
2,15.0,-4.0,combined,143651.1307642389,52.45805242632154,5693,56.95278111244498
2,15.0,-2.0,combined,146110.24114601244,53.356062352473145,5590,55.922368947579024
2,15.0,0.0,combined,149228.29796595033,54.49470419440197,5449,54.51180472188876
2,20.0,-20.0,combined,124959.71976416178,45.63238378767229,6159,61.614645858343344
2,20.0,-18.0,combined,126119.38293261558,46.05586580945647,6130,61.32452981192477
2,20.0,-16.0,combined,127225.78660892832,46.459898703231204,6103,61.05442176870748
2,20.0,-14.0,combined,128991.05312151002,47.10453298331509,6066,60.68427370948379
2,20.0,-12.0,combined,130410.02670987134,47.62270914032696,6029,60.31412565026011
2,20.0,-10.0,combined,134091.5013170062,48.96709805616645,5985,59.87394957983193
2,20.0,-8.0,combined,137370.57234810834,50.164538543714706,5916,59.183673469387756
2,20.0,-6.0,combined,140309.9966439993,51.23794794186362,5829,58.313325330132045
2,20.0,-4.0,combined,142869.67978866937,52.17268470226022,5733,57.35294117647059
2,20.0,-2.0,combined,145656.6626466029,53.19042603220966,5620,56.22248899559824
2,20.0,0.0,combined,149178.07128362943,54.476362578012505,5464,54.661864745898356
2,25.0,-20.0,combined,123047.75095270626,44.93417723952172,6248,62.505002000800324
