X,A,Y,F,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed
44,80.0,-10.0,,rule12,130243.6916832446,47.5619674566333,4336,43.377350940376154
44,80.0,-7.0,,rule12,137067.95974484138,50.05403145809283,4086,40.87635054021609
44,80.0,-4.0,,rule12,145367.38326609024,53.08478792948081,3757,37.58503401360544
44,80.0,-1.0,,rule12,151929.91058999833,55.48127030017468,3374,33.753501400560225
44,80.0,2.0,,rule12,156756.02644776,57.24365558273445,2988,29.891956782713088
44,80.0,5.0,,rule12,161270.38281318868,58.89219354849135,2581,25.820328131252502
44,80.0,8.0,,rule12,164374.87319601153,60.02588124306586,2200,22.008803521408563
44,80.0,11.0,,rule12,165087.96700041892,60.28628651782754,1872,18.72749099639856
44,80.0,14.0,,rule12,165758.81083259595,60.53126308523078,1546,15.466186474589835
44,80.0,17.0,,rule12,165891.71819942276,60.57979776490753,1279,12.795118047218887
44,80.0,20.0,,rule12,164953.47421227244,60.23717287915296,1048,10.484193677470989
44,80.0,23.0,,rule12,164089.8826771814,59.92180933288834,846,8.463385354141657
44,80.0,26.0,,rule12,163444.3830542199,59.68608788132484,654,6.5426170468187275
44,80.0,29.0,,rule12,161660.9588234137,59.03482282479321,506,5.062024809923969
44,80.0,32.0,,rule12,160331.4741283178,58.549325930586406,407,4.071628651460584
44,80.0,35.0,,rule12,156754.2833484123,57.2430190433875,309,3.091236494597839
44,80.0,38.0,,rule12,154859.58539424516,56.55111941069427,225,2.250900360144058
44,80.0,41.0,,rule12,152513.51023913958,55.69438732074919,174,1.7406962785114044
44,85.0,-10.0,,rule12,124152.94315963787,45.33776773285053,4678,46.79871948779512
44,85.0,-7.0,,rule12,131848.18798788596,48.147892195400956,4401,44.02761104441777
44,85.0,-4.0,,rule12,141081.7172640297,51.51976236635616,4043,40.446178471388556
44,85.0,-1.0,,rule12,148500.863831634,54.2290621646341,3628,36.29451780712285
44,85.0,2.0,,rule12,153878.54879721557,56.19286765893061,3212,32.132853141256504
44,85.0,5.0,,rule12,159111.3744259022,58.10377389201805,2770,27.711084433773507
44,85.0,8.0,,rule12,162934.2145725733,59.49978621551758,2353,23.539415766306522
44,85.0,11.0,,rule12,164096.54592976067,59.92424259777998,1989,19.897959183673468
44,85.0,14.0,,rule12,165089.29006447914,60.2867696700552,1630,16.30652260904362
44,85.0,17.0,,rule12,165602.83802061714,60.47430544135888,1338,13.385354141656663
44,85.0,20.0,,rule12,164780.90360705316,60.17415410716228,1092,10.92436974789916
44,85.0,23.0,,rule12,164086.53246268758,59.920585912462606,872,8.723489395758303
44,85.0,26.0,,rule12,163581.59284452745,59.73619370600623,667,6.672669067627051
44,85.0,29.0,,rule12,161767.11251527193,59.07358768451357,517,5.172068827531012
44,85.0,32.0,,rule12,160356.9113397454,58.558615008671275,414,4.141656662665065
44,85.0,35.0,,rule12,156781.33628449743,57.252898146544496,312,3.12124849939976
44,85.0,38.0,,rule12,154859.58539424516,56.55111941069427,225,2.250900360144058
44,85.0,41.0,,rule12,152513.51023913958,55.69438732074919,174,1.7406962785114044
44,90.0,-10.0,,rule12,117092.59055667512,42.759491146901524,5062,50.64025610244097
44,90.0,-7.0,,rule12,125437.72166290443,45.806938965419384,4762,47.6390556222489
44,90.0,-4.0,,rule12,135510.89526080404,49.48542771720861,4370,43.71748699479792
44,90.0,-1.0,,rule12,143988.5705852667,52.581277601981704,3908,39.09563825530212
44,90.0,2.0,,rule12,150073.74009961815,54.80344000132127,3456,34.57382953181273
44,90.0,5.0,,rule12,156214.3271308847,57.04583958913406,2975,29.761904761904763
44,90.0,8.0,,rule12,160737.58623418977,58.6976286277351,2525,25.26010404161665
44,90.0,11.0,,rule12,162627.20433307235,59.38767321540767,2117,21.178471388555423
44,90.0,14.0,,rule12,164055.33475926152,59.909193236657,1732,17.326930772308923
44,90.0,17.0,,rule12,164927.49882257235,60.22768727087802,1410,14.105642256902762
44,90.0,20.0,,rule12,164324.94111306005,60.00764720751536,1145,11.454581832733094
44,90.0,23.0,,rule12,163844.95249833626,59.83236652729195,907,9.073629451780713
44,90.0,26.0,,rule12,163439.8539473235,59.684433956808185,693,6.932773109243698
44,90.0,29.0,,rule12,161716.40957963222,59.05507215148709,531,5.312124849939976
44,90.0,32.0,,rule12,160352.65301003424,58.557059965685895,420,4.201680672268908
44,90.0,35.0,,rule12,156781.62544688385,57.2530037419237,316,3.1612645058023205
44,90.0,38.0,,rule12,154856.61866212572,56.55003602911399,227,2.270908363345338
44,90.0,41.0,,rule12,152508.6516023454,55.692613059576914,175,1.7507002801120448
44,95.0,-10.0,,rule12,111115.38672953151,40.57675530584704,5389,53.91156462585034
44,95.0,-7.0,,rule12,120045.93367016975,43.83798337356477,5058,50.60024009603842
44,95.0,-4.0,,rule12,130916.42507352016,47.807634046713474,4631,46.32853141256503
44,95.0,-1.0,,rule12,140378.12068060163,51.26282525584343,4142,41.43657462985194
44,95.0,2.0,,rule12,147557.67381046474,53.88463110227314,3651,36.524609843937576
44,95.0,5.0,,rule12,154273.97523800936,56.33726819968207,3134,31.35254101640656
44,95.0,8.0,,rule12,159397.36524036256,58.2082110868984,2654,26.55062024809924
44,95.0,11.0,,rule12,161778.89277553046,59.07788956161645,2219,22.198879551820728
44,95.0,14.0,,rule12,163492.25045471496,59.70356794285531,1808,18.087234893957582
44,95.0,17.0,,rule12,164673.12627080828,60.13479633026888,1467,14.675870348139256
44,95.0,20.0,,rule12,164148.03464598086,59.94304507960155,1185,11.854741896758703
44,95.0,23.0,,rule12,163762.53189470994,59.80226843949385,937,9.37374949979992
44,95.0,26.0,,rule12,163466.1510960294,59.69403706398971,713,7.132853141256502
44,95.0,29.0,,rule12,161791.6258642065,59.08253938949989,542,5.422168867547019
44,95.0,32.0,,rule12,160406.36527365595,58.57667443531112,425,4.2517006802721085
44,95.0,35.0,,rule12,156855.16595868976,57.27985902669069,319,3.1912765106042413
44,95.0,38.0,,rule12,154919.30863082808,56.57292894786302,228,2.2809123649459786
44,95.0,41.0,,rule12,152571.34157104776,55.71550597832595,176,1.7607042817126852
44,100.0,-10.0,,rule12,103894.84335155427,37.939980774011936,5811,58.13325330132053
44,100.0,-7.0,,rule12,113391.46845797868,41.40792742403546,5447,54.49179671868748
44,100.0,-4.0,,rule12,125303.08126435548,45.75777142285842,4974,49.759903961584634
44,100.0,-1.0,,rule12,135977.92168928968,49.65597490844643,4434,44.357743097238895
44,100.0,2.0,,rule12,144140.46409848618,52.63674558080857,3897,38.985594237695075
44,100.0,5.0,,rule12,151596.5899575458,55.35954935639272,3333,33.34333733493398
44,100.0,8.0,,rule12,157624.89990421978,57.56094796385474,2801,28.021208483393355
44,100.0,11.0,,rule12,160750.02805618368,58.70217209179948,2318,23.189275710284114
44,100.0,14.0,,rule12,162645.9058895149,59.39450258892598,1888,18.887555022008804
44,100.0,17.0,,rule12,164135.82804151223,59.93858751150754,1523,15.23609443777511
44,100.0,20.0,,rule12,163776.79541832488,59.807477146627555,1225,12.254901960784313
44,100.0,23.0,,rule12,163489.08312240493,59.70241130675028,965,9.653861544617847
44,100.0,26.0,,rule12,163238.34744744364,59.61084846897592,735,7.352941176470589
44,100.0,29.0,,rule12,161580.06803787965,59.005283390987316,556,5.562224889955982
44,100.0,32.0,,rule12,160256.12419982243,58.52180988892143,435,4.351740696278512
44,100.0,35.0,,rule12,156715.67166055887,57.22891895287719,325,3.2513005202080834
44,100.0,38.0,,rule12,154820.20856484975,56.536739908285774,232,2.3209283713485394
44,100.0,41.0,,rule12,152541.44098583725,55.70458697992889,177,1.7707082833133252
47,,,,rule1_only,147867.1379129579,53.99764019608455,89,0.8903561424569828
47,0.0,-10.0,,rule12,162601.1969629407,59.378175928622824,962,9.623849539815927
47,0.0,-7.0,,rule12,163487.58577183,59.70186450914038,917,9.173669467787114
47,0.0,-4.0,,rule12,164518.3819974389,60.07828732012815,864,8.643457382953182
47,0.0,-1.0,,rule12,164695.4021829829,60.14293097538086,795,7.953181272509004
47,0.0,2.0,,rule12,164531.73344506882,60.08316295832196,722,7.222889155662266
47,0.0,5.0,,rule12,164424.30953972932,60.04393424617636,649,6.492597038815526
47,0.0,8.0,,rule12,163931.86460172787,59.864104806356956,574,5.742296918767507
47,0.0,11.0,,rule12,163162.34985679283,59.58309591615281,491,4.911964785914366
47,0.0,14.0,,rule12,161957.65592857642,59.14316970806911,421,4.211684673869548
47,0.0,17.0,,rule12,160889.74937574318,58.75319506855945,370,3.701480592236895
47,0.0,20.0,,rule12,159958.65177693602,58.413179877642435,323,3.231292517006803
47,0.0,23.0,,rule12,158930.5944209121,58.03775723813618,279,2.7911164465786316
47,0.0,26.0,,rule12,158263.13936067472,57.79401817144126,245,2.450980392156863
47,0.0,29.0,,rule12,156828.83367476152,57.27024308894301,211,2.110844337735094
47,0.0,32.0,,rule12,156288.99322152062,57.07310590911504,192,1.9207683073229291
47,0.0,35.0,,rule12,154141.8008630434,56.28900119158758,163,1.6306522609043619
47,0.0,38.0,,rule12,153166.17200973147,55.93272422207548,134,1.3405362144857944
47,0.0,41.0,,rule12,151200.08472837013,55.214754867210836,115,1.1504601840736295
47,0.0,44.0,,rule12,150368.2267403492,54.91097967438987,101,1.010404161664666
47,5.0,-10.0,,rule12,164719.42007734472,60.15170175187874,1656,16.56662665066026
47,5.0,-7.0,,rule12,166049.4744697157,60.6374066862824,1582,15.826330532212884
47,5.0,-4.0,,rule12,168113.78775070238,61.39124589201811,1483,14.835934373749499
47,5.0,-1.0,,rule12,168598.84098021747,61.56837605178845,1360,13.60544217687075
47,5.0,2.0,,rule12,168532.14900235125,61.54402169235731,1238,12.384953981592638
47,5.0,5.0,,rule12,168779.05503629014,61.63418603428651,1109,11.094437775110045
47,5.0,8.0,,rule12,168479.60778852776,61.52483486288628,976,9.76390556222489
47,5.0,11.0,,rule12,167428.2360504196,61.14089835320611,843,8.433373349339735
47,5.0,14.0,,rule12,166133.36523069188,60.668041641356965,726,7.2629051620648255
47,5.0,17.0,,rule12,164941.7228985058,60.23288157263578,632,6.322529011604641
47,5.0,20.0,,rule12,163598.31699002418,59.742300975030744,542,5.422168867547019
47,5.0,23.0,,rule12,162271.47342041717,59.257768558434556,451,4.511804721888756
47,5.0,26.0,,rule12,161305.3257524469,58.904953897329435,376,3.7615046018407363
47,5.0,29.0,,rule12,159468.09945164842,58.23404157597445,310,3.1012404961984794
47,5.0,32.0,,rule12,158408.26103071653,57.84701323061516,267,2.6710684273709484
47,5.0,35.0,,rule12,156078.2065826888,56.99613153034211,216,2.1608643457382954
47,5.0,38.0,,rule12,154368.24155187557,56.37169206539424,166,1.6606642657062824
47,5.0,41.0,,rule12,152224.0942250401,55.588699322611795,135,1.3505402160864346
47,5.0,44.0,,rule12,151266.32577181535,55.23894455587765,111,1.1104441776710685
47,10.0,-10.0,,rule12,164210.2126416479,59.96575103770374,1916,19.16766706682673
47,10.0,-7.0,,rule12,165862.77810784912,60.5692295164509,1830,18.30732292917167
47,10.0,-4.0,,rule12,168217.02383756486,61.42894531024134,1715,17.15686274509804
47,10.0,-1.0,,rule12,168689.35942986934,61.601431284644086,1576,15.766306522609044
47,10.0,2.0,,rule12,168822.31879095064,61.64998495141347,1435,14.355742296918766
47,10.0,5.0,,rule12,169332.44516548244,61.83627124068159,1272,12.725090036014405
47,10.0,8.0,,rule12,169092.73095125053,61.74873318406754,1113,11.134453781512606
47,10.0,11.0,,rule12,168122.96901763033,61.39459867719484,954,9.543817527010805
47,10.0,14.0,,rule12,166840.13949980226,60.926139168785525,818,8.183273309323729
47,10.0,17.0,,rule12,165578.24775400874,60.465325647826745,714,7.142857142857142
47,10.0,20.0,,rule12,164209.24440541834,59.96539746034851,612,6.122448979591836
47,10.0,23.0,,rule12,162819.28903600684,59.45781808209424,510,5.1020408163265305
47,10.0,26.0,,rule12,161732.6201093939,59.06099185998902,423,4.2316926770708285
47,10.0,29.0,,rule12,159772.28947305918,58.34512469802045,345,3.451380552220888
47,10.0,32.0,,rule12,158591.2840764394,57.913848990811935,292,2.9211684673869547
47,10.0,35.0,,rule12,156238.73909990618,57.05475427253367,232,2.3209283713485394
47,10.0,38.0,,rule12,154518.69589343993,56.42663449219981,175,1.7507002801120448
47,10.0,41.0,,rule12,152322.2823021526,55.624555325063035,140,1.400560224089636
47,10.0,44.0,,rule12,151268.6265602608,55.23978475031435,112,1.1204481792717087
47,15.0,-10.0,,rule12,162875.17807554832,59.478227459665625,2077,20.77831132452981
47,15.0,-7.0,,rule12,164934.76109075942,60.23033928233985,1979,19.797919167667068
47,15.0,-4.0,,rule12,167487.25335875037,61.16245010179316,1851,18.517406962785113
47,15.0,-1.0,,rule12,168237.4267385048,61.43639597520625,1700,17.006802721088434
47,15.0,2.0,,rule12,168727.23371173046,61.61526209163397,1539,15.396158463385353
47,15.0,5.0,,rule12,169353.2281402113,61.84386069975581,1365,13.655462184873949
47,15.0,8.0,,rule12,169257.435210831,61.80887934955851,1189,11.894757903161263
47,15.0,11.0,,rule12,168295.33708453277,61.45754348690213,1020,10.204081632653061
47,15.0,14.0,,rule12,166941.3368199048,60.96309407679843,875,8.753501400560223
47,15.0,17.0,,rule12,165681.9318460871,60.50318866713669,760,7.603041216486595
47,15.0,20.0,,rule12,164305.51506462885,60.00055326637046,652,6.5226090436174475
47,15.0,23.0,,rule12,162925.23684135987,59.496507756850676,542,5.422168867547019
47,15.0,26.0,,rule12,161864.94954841153,59.109315493869246,441,4.411764705882353
47,15.0,29.0,,rule12,159882.05067038588,58.385206934847325,360,3.601440576230492
47,15.0,32.0,,rule12,158689.78006105867,57.949817433924444,304,3.041216486594638
47,15.0,35.0,,rule12,156318.28978211223,57.083804331767546,240,2.4009603841536618
47,15.0,38.0,,rule12,154570.46807861503,56.44554049029179,180,1.800720288115246
47,15.0,41.0,,rule12,152374.05448732767,55.643461323155016,145,1.4505802320928372
47,15.0,44.0,,rule12,151312.3306603984,55.25574447136957,115,1.1504601840736295
47,20.0,-10.0,,rule12,162981.13328172843,59.516919837032006,2270,22.709083633453382
47,20.0,-7.0,,rule12,165278.2440193373,60.35577126034813,2161,21.618647458983595
47,20.0,-4.0,,rule12,168276.49275399372,61.45066197560391,2015,20.158063225290114
47,20.0,-1.0,,rule12,169325.09995809174,61.8335889417513,1852,18.527410964385755
47,20.0,2.0,,rule12,169880.3327547705,62.036347047462215,1679,16.79671868747499
47,20.0,5.0,,rule12,170620.56376825427,62.306662199917575,1487,14.875950380152062
47,20.0,8.0,,rule12,170633.9718146245,62.311558506655174,1295,12.955182072829134
47,20.0,11.0,,rule12,169749.1250990819,61.98843306276728,1115,11.154461784713886
47,20.0,14.0,,rule12,168388.58202709243,61.49159437156458,944,9.443777511004402
47,20.0,17.0,,rule12,167095.309308986,61.01932124926454,816,8.16326530612245
47,20.0,20.0,,rule12,165702.2034635531,60.51059139042986,697,6.972789115646258
47,20.0,23.0,,rule12,164333.99383784778,60.01095305209166,582,5.822328931572629
47,20.0,26.0,,rule12,163241.18737870944,59.61188554583313,470,4.70188075230092
47,20.0,29.0,,rule12,161271.3581294826,58.892549711321436,381,3.8115246098439375
47,20.0,32.0,,rule12,160071.74828687205,58.45448009307336,320,3.201280512204882
47,20.0,35.0,,rule12,156454.65852538106,57.1336030256285,249,2.4909963985594237
47,20.0,38.0,,rule12,154714.22881058563,56.498038566529964,187,1.870748299319728
47,20.0,41.0,,rule12,152372.15164683817,55.64276645005777,147,1.4705882352941175
47,20.0,44.0,,rule12,151311.61398994978,55.25548275998751,116,1.1604641856742697
47,25.0,-10.0,,rule12,161817.760341554,59.092083092884174,2407,24.079631852741095
47,25.0,-7.0,,rule12,164309.2789380132,60.0019277454036,2288,22.88915566226491
47,25.0,-4.0,,rule12,167471.24321123664,61.156603568228405,2134,21.348539415766307
47,25.0,-1.0,,rule12,168695.03992732818,61.60350567021918,1955,19.5578231292517
47,25.0,2.0,,rule12,169454.78066723008,61.880945321074385,1767,17.67707082833133
47,25.0,5.0,,rule12,170328.48885536185,62.20000323377223,1558,15.586234493797518
47,25.0,8.0,,rule12,170463.07462640095,62.24915082763693,1352,13.525410164065626
47,25.0,11.0,,rule12,169646.73210467122,61.95104152230179,1162,11.624649859943977
47,25.0,14.0,,rule12,168330.05281709318,61.47022086513775,981,9.813925570228092
47,25.0,17.0,,rule12,167083.17497389187,61.014890072265516,841,8.413365346138455
47,25.0,20.0,,rule12,165711.54104151737,60.51400125676212,715,7.152861144457782
47,25.0,23.0,,rule12,164356.5526486828,60.01919100521575,596,5.9623849539815925
47,25.0,26.0,,rule12,163283.8970107364,59.62748211026016,477,4.771908763505403
47,25.0,29.0,,rule12,161319.840760645,58.91025444078477,384,3.8415366146458583
47,25.0,32.0,,rule12,160094.75481577046,58.46288154242276,322,3.221288515406162
47,25.0,35.0,,rule12,156477.66505427947,57.1420044749779,251,2.511004401760704
47,25.0,38.0,,rule12,154712.2792543232,56.49732663391879,188,1.8807523009203682
47,25.0,41.0,,rule12,152372.15164683817,55.64276645005777,147,1.4705882352941175
47,25.0,44.0,,rule12,151311.61398994978,55.25548275998751,116,1.1604641856742697
47,30.0,-10.0,,rule12,160074.52290261583,58.4554933182208,2546,25.470188075230094
47,30.0,-7.0,,rule12,162990.1981853763,59.52023012904481,2413,24.139655862344938
47,30.0,-4.0,,rule12,166550.14637922833,60.82024042478395,2243,22.438975590236094
47,30.0,-1.0,,rule12,168023.6801823251,61.35834070344914,2050,20.508203281312525
47,30.0,2.0,,rule12,169048.87253880338,61.73271711174532,1850,18.507402961184475
47,30.0,5.0,,rule12,170123.802209811,62.125256430693476,1627,16.276510604241697
47,30.0,8.0,,rule12,170407.80133433477,62.22896630672465,1407,14.07563025210084
47,30.0,11.0,,rule12,169603.33279130555,61.935193102288046,1206,12.064825930372148
47,30.0,14.0,,rule12,168321.6419121967,61.46714939826057,1019,10.194077631052421
47,30.0,17.0,,rule12,167109.013228026,61.02432560182078,871,8.713485394157663
47,30.0,20.0,,rule12,165745.7004155642,60.52647546580639,738,7.382953181272509
47,30.0,23.0,,rule12,164392.14228441752,60.03218751256849,613,6.132452981192477
47,30.0,26.0,,rule12,163323.77645082137,59.64204515440454,492,4.921968787515006
47,30.0,29.0,,rule12,161385.9639761967,58.934401101444905,394,3.941576630652261
47,30.0,32.0,,rule12,160144.43433946482,58.48102334920568,327,3.2713085234093637
47,30.0,35.0,,rule12,156529.64118212473,57.16098494819046,255,2.5510204081632653
47,30.0,38.0,,rule12,154755.94625796773,56.5132728081974,189,1.8907563025210083
47,30.0,41.0,,rule12,152415.8186504827,55.65871262433637,148,1.4805922368947577
47,30.0,44.0,,rule12,151355.28099359426,55.2714289342661,117,1.17046818727491
47,35.0,-10.0,,rule12,159520.8023683359,58.253287455571105,2626,26.270508203281313
47,35.0,-7.0,,rule12,162690.19067965396,59.410674364466104,2486,24.869947979191675
