X,A,Y,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed,avoided_loss
7,35.0,-8.0,combined,44894.50462067306,101.08791985919568,574,15.101289134438305,4954.224386314698
7,35.0,-6.0,combined,44894.50462067306,101.08791985919568,574,15.101289134438305,4954.224386314698
7,35.0,-4.0,combined,44894.50462067306,101.08791985919568,574,15.101289134438305,4954.224386314698
7,35.0,-2.0,combined,44929.61544876222,101.16697810042265,572,15.048671402262562,4919.113558225538
7,35.0,0.0,combined,45553.36791806266,102.57146713892254,556,14.627729544856615,4295.361088925104
7,35.0,2.0,combined,45983.04418006848,103.53895926086574,538,14.154169955274929,3865.684826919287
7,35.0,4.0,combined,46028.131087812304,103.64048041039653,518,13.627992633517497,3820.5979191754514
7,35.0,6.0,combined,46072.702307413565,103.74084039683916,494,12.996579847408576,3776.0266995742004
7,40.0,-10.0,combined,44796.37895432261,100.86697256108033,584,15.364377795317022,5052.35005266515
7,40.0,-8.0,combined,44796.37895432261,100.86697256108033,584,15.364377795317022,5052.35005266515
7,40.0,-6.0,combined,44796.37895432261,100.86697256108033,584,15.364377795317022,5052.35005266515
7,40.0,-4.0,combined,44822.494092062916,100.92577541397534,583,15.33806892922915,5026.2349149248475
7,40.0,-2.0,combined,44870.36710590708,101.03356997430708,580,15.259142330965537,4978.361901080678
7,40.0,0.0,combined,45518.13029573248,102.49212339802956,561,14.759273875295975,4330.598711255272
7,40.0,2.0,combined,45972.94988539624,103.51623017053534,541,14.233096553538543,3875.7791215915095
7,40.0,4.0,combined,46018.03679314008,103.61775132006618,521,13.706919231781109,3830.692213847675
7,40.0,6.0,combined,46075.71421234027,103.74762223364584,495,13.022888713496448,3773.0147946474895
7,45.0,-10.0,combined,44554.00935389273,100.32123452584476,607,15.969481715338068,5294.719653095032
7,45.0,-8.0,combined,44554.00935389273,100.32123452584476,607,15.969481715338068,5294.719653095032
7,45.0,-6.0,combined,44554.00935389273,100.32123452584476,607,15.969481715338068,5294.719653095032
7,45.0,-4.0,combined,44580.12449163303,100.38003737873976,606,15.943172849250198,5268.604515354729
7,45.0,-2.0,combined,44674.508160164725,100.59255890673441,600,15.785319652722968,5174.220846823035
7,45.0,0.0,combined,45399.27336511623,102.22449599065835,576,15.15390686661405,4449.455641871527
7,45.0,2.0,combined,45881.81384148056,103.3110212439312,554,14.575111812680873,3966.9151655071983
7,45.0,4.0,combined,45962.87823463608,103.4935520669791,528,13.891081294396212,3885.850772351681
7,45.0,6.0,combined,46069.61784451394,103.73389518291954,496,13.049197579584321,3779.1111624738146
7,50.0,-10.0,combined,44347.53538255874,99.85632185014926,624,16.416732438831886,5501.193624429026
7,50.0,-8.0,combined,44359.3438160341,99.8829106272592,623,16.390423572744016,5489.385190953659
7,50.0,-6.0,combined,44359.3438160341,99.8829106272592,623,16.390423572744016,5489.385190953659
7,50.0,-4.0,combined,44404.808364446726,99.98528210156775,621,16.33780584056827,5443.920642541032
7,50.0,-2.0,combined,44552.646052949065,100.3181648125758,612,16.101026045777427,5296.0829540386885
