datetime,Date,Settlement Term,System Imbalance (MWh),SREC (EUR/MWh),SREC price (EUR/MWh),Imbalance Settlement Price (EUR/MWh),Payment of subject for imbalance (EUR),Payment of OKTE for imbalance (EUR),Payment for System Imbalance (EUR),Total Cost of RE (EUR),Payment for SREC (EUR),Balance of Revenues and Expenses for Imbalance and RE (EUR),Settlement in special mode,source_file
2024-01-02 10:30:00,2024-01-02,43,1.597,-0.0016,-0.0016,-5.0,-172.255,165.12,-7.135,1.1584,-0.2452,6.2218,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 10:45:00,2024-01-02,44,5.218,-0.0001,-0.0001,-3.99,-146.8839,126.495,-20.3889,0.0758,-0.0153,20.3284,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 11:00:00,2024-01-02,45,-3.742,0.0,0.0,129.24,-4.7004588,4.1981029,-502.3559,0.0279,0.0,502.328,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 11:15:00,2024-01-02,46,-3.381,0.0,0.0,129.24,-4.817421,4.3646933,-452.7277,0.0,0.0,452.7277,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 11:30:00,2024-01-02,47,-3.033,0.0,0.0,129.24,-4.9404575,4.533093,-407.3645,0.0,0.0,407.3645,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 11:45:00,2024-01-02,48,-6.793,0.0,0.0,129.24,-5.7342496,4.8353854,-898.8642,0.0,0.0,898.8642,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 12:00:00,2024-01-02,49,-11.642,0.0,0.0,135.81,-6.1884543,4.5666113,-1.621843,0.0,0.0,1.621843,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 12:15:00,2024-01-02,50,-10.946,0.0,0.0,135.81,-6.4498885,4.9364219,-1.5134666,0.0,0.0,1.5134666,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 12:30:00,2024-01-02,51,-16.178,0.0,0.0,135.81,-7.1311115,4.9218902,-2.2092213,0.0,0.0,2.2092213,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 12:45:00,2024-01-02,52,-16.267,0.0,0.0,135.81,-7.0630707,4.8323914,-2.2306793,0.0,0.0,2.2306793,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 13:00:00,2024-01-02,53,-17.413,-0.4873,-0.4873,134.97,-7.6271547,5.2630202,-2.3641345,370.69,-78.0318,2.0714764,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 13:15:00,2024-01-02,54,-12.699,-0.1751,-0.1751,134.97,-7.1839132,5.4599414,-1.7239718,132.288,-28.0389,1.6197227,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 13:30:00,2024-01-02,55,-11.838,-0.4299,-0.4299,134.97,-7.0608206,5.4519782,-1.6088424,322.86,-68.8403,1.3548227,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 13:45:00,2024-01-02,56,-2.818,-0.0007,-0.0007,134.97,-6.235614,5.8477102,-387.9038,0.504,-0.1121,387.5119,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 14:00:00,2024-01-02,57,-2.998,0.0,0.0,133.875,-5.698791,5.2894013,-409.3898,0.0,0.0,409.3898,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 14:15:00,2024-01-02,58,-3.25,0.0,0.0,133.875,-5.095818,4.6557709,-440.0471,0.0,0.0,440.0471,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 14:30:00,2024-01-02,59,-2.823,0.0,0.0,133.875,-5.2698555,4.8892489,-380.6066,0.006,0.0,380.6006,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 14:45:00,2024-01-02,60,-4.18,0.0,0.0,133.875,-5.5978493,5.0365114,-561.3379,0.0,0.0,561.3379,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 15:00:00,2024-01-02,61,-0.064,0.0,0.0,140.16,-5.3426189,5.2261459,-116.473,0.0,0.0,116.473,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 15:15:00,2024-01-02,62,-2.724,0.0,0.0,140.16,-5.2456282,4.755769,-489.8592,0.0,0.0,489.8592,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 15:30:00,2024-01-02,63,-4.355,0.0,0.0,222.765,-8.4880148,7.3496856,-1.1383292,0.0,0.0,1.1383292,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 15:45:00,2024-01-02,64,-3.588,0.0,0.0,142.485,-6.0197063,5.4026037,-617.1025,0.0,0.0,617.1025,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 16:00:00,2024-01-02,65,-2.421,-0.0074,-0.0074,135.57,-4.6156162,4.2857744,-329.8418,5.617,-1.3077,325.5325,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 16:15:00,2024-01-02,66,-3.13,0.0,0.0,135.57,-4.8322571,4.4080586,-424.1985,0.0,0.0,424.1985,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 16:30:00,2024-01-02,67,-2.754,0.0,0.0,140.505,-4.819743,4.4323707,-387.3723,0.0,0.0,387.3723,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 16:45:00,2024-01-02,68,-1.802,0.0,0.0,168.015,-5.8974945,5.5918752,-305.6193,0.0,0.0,305.6193,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 17:00:00,2024-01-02,69,-0.517,-0.0002,-0.0002,184.68,-5.8816886,5.7876865,-94.0021,0.134,-0.0373,93.9054,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 17:15:00,2024-01-02,70,-1.007,0.0,0.0,136.095,-3.9263408,3.7861629,-140.1779,0.0,0.0,140.1779,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 17:30:00,2024-01-02,71,-0.519,0.0,0.0,140.835,-3.9566185,3.8825393,-74.0792,0.0,0.0,74.0792,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 17:45:00,2024-01-02,72,2.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 18:00:00,2024-01-02,73,3.039,-0.0002,-0.0002,0.0,0.0,0.0,0.0,0.132,-0.0379,-0.0941,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 18:15:00,2024-01-02,74,2.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 18:30:00,2024-01-02,75,1.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 18:45:00,2024-01-02,76,3.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 19:00:00,2024-01-02,77,-0.872,0.0,0.0,122.025,-3.3228628,3.2158469,-107.0159,0.0,0.0,107.0159,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 19:15:00,2024-01-02,78,-1.693,0.0,0.0,135.0,-3.703185,3.47247,-230.715,0.0,0.0,230.715,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 19:30:00,2024-01-02,79,-0.269,0.0,0.0,115.215,-2.8691991,2.8371694,-32.0298,0.0,0.0,32.0298,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 19:45:00,2024-01-02,80,2.418,-0.003,-0.003,-5.0,-144.27,132.38,-11.89,2.146,-0.5575,10.3015,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 20:00:00,2024-01-02,81,-10.163,-0.3659,-0.3659,221.31,-9.5247398,7.2711401,-2.2535997,263.364,-65.244,2.0554797,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 20:15:00,2024-01-02,82,-3.549,0.0,0.0,94.5,-3.3947235,3.0575475,-337.176,0.0,0.0,337.176,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 20:30:00,2024-01-02,83,-0.8,0.0,0.0,90.33,-2.7489226,2.6730454,-75.8772,0.0,0.0,75.8772,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 20:45:00,2024-01-02,84,0.794,-0.0007,-0.0007,-5.0,-141.685,137.86,-3.825,0.496,-0.1248,3.4538,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 21:00:00,2024-01-02,85,-14.091,-0.0174,-0.0174,259.995,-10.4658387,6.7962693,-3.6695694,11.952,-2.7961,3.6604136,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 21:15:00,2024-01-02,86,-3.68,0.0,0.0,82.02,-2.624476,2.321084,-303.392,0.0,0.0,303.392,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 21:30:00,2024-01-02,87,-0.44,-0.0027,-0.0027,82.02,-2.3011531,2.2618655,-39.2876,1.818,-0.4339,37.9035,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 21:45:00,2024-01-02,88,3.656,-0.0108,-0.0108,-5.0,-143.93,125.685,-18.245,7.094,-1.7355,12.8865,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 22:00:00,2024-01-02,89,-15.016,-0.6846,-0.6846,237.15,-10.7111169,7.1443809,-3.566736,438.276,-95.8235,3.2242835,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 22:15:00,2024-01-02,90,-9.084,0.0,0.0,87.765,-2.9114283,2.1111871,-800.2413,0.0,0.0,800.2413,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 22:30:00,2024-01-02,91,-0.252,0.0,0.0,82.575,-2.1665203,2.1451334,-21.3869,0.024,0.0,21.3629,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 22:45:00,2024-01-02,92,3.26,-0.006,-0.006,-5.0,-122.445,106.34,-16.105,3.64,-0.8398,13.3048,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 23:00:00,2024-01-02,93,-11.803,-0.127,-0.127,184.38,-6.9372975,4.757004,-2.1802935,75.744,-14.9955,2.119545,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 23:15:00,2024-01-02,94,-1.062,0.0,0.0,64.065,-1.8227133,1.7527543,-69.959,0.0,0.0,69.959,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 23:30:00,2024-01-02,95,1.89,-0.0175,-0.0175,-5.0,-120.875,111.535,-9.34,10.204,-2.0663,1.2023,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-02 23:45:00,2024-01-02,96,3.66,-0.0192,-0.0192,-5.0,-176.36,158.19,-18.17,11.199,-2.267,9.238,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 00:00:00,2024-01-03,1,-5.638,-0.9669,-0.9669,132.0,-3.683592,2.94228,-741.312,614.2386,-100.3826,227.456,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 00:15:00,2024-01-03,2,1.647,-0.3265,-0.3265,-2.99,-64.5332,59.5339,-4.9993,205.86,-33.8969,-166.9638,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 00:30:00,2024-01-03,3,2.912,-0.1378,-0.1378,-2.99,-69.1976,60.389,-8.8085,86.323,-14.3063,-63.2082,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 00:45:00,2024-01-03,4,3.986,-0.0749,-0.0749,-2.99,-76.9925,65.0564,-11.9361,46.2978,-7.776,-26.5857,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 01:00:00,2024-01-03,5,-0.825,-0.574,-0.574,127.99,-2.316107,2.2155069,-100.6001,348.8736,-53.2138,-195.0596,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 01:15:00,2024-01-03,6,2.336,-0.2106,-0.2106,-5.0,-107.7,95.95,-11.75,126.2948,-19.5241,-95.0207,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 01:30:00,2024-01-03,7,3.296,-0.0864,-0.0864,-5.0,-109.145,92.63,-16.515,51.6286,-8.0099,-27.1037,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 01:45:00,2024-01-03,8,3.825,-0.0689,-0.0689,-5.0,-106.175,86.87,-19.305,40.9056,-6.3875,-15.2131,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 02:00:00,2024-01-03,9,-3.556,-0.8026,-0.8026,132.0,-1.650264,1.183116,-467.148,490.0659,-70.9362,48.0183,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 02:15:00,2024-01-03,10,1.898,-0.1523,-0.1523,-5.0,-78.76,69.3,-9.46,92.4367,-13.4607,-69.516,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 02:30:00,2024-01-03,11,3.71,-0.02,-0.02,-5.0,-98.925,80.305,-18.62,12.0299,-1.7677,8.3578,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 02:45:00,2024-01-03,12,5.951,-0.0668,-0.0668,-5.0,-104.55,74.73,-29.82,40.0645,-5.904,-4.3405,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 03:00:00,2024-01-03,13,1.609,-0.3403,-0.3403,-5.0,-87.86,79.645,-8.215,204.2781,-29.861,-166.2021,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 03:15:00,2024-01-03,14,6.984,-0.0652,-0.0652,-5.0,-100.815,65.78,-35.035,38.7996,-5.7212,1.9566,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 03:30:00,2024-01-03,15,1.309,-0.2516,-0.2516,-5.0,-103.21,96.58,-6.63,151.2458,-22.0776,-122.5382,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 03:45:00,2024-01-03,16,2.71,-0.1243,-0.1243,-5.0,-96.605,82.95,-13.655,75.1432,-10.9072,-50.581,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 04:00:00,2024-01-03,17,9.656,-0.0671,-0.0671,-5.0,-139.07,90.655,-48.415,41.1179,-6.1104,13.4075,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 04:15:00,2024-01-03,18,7.537,-0.0553,-0.0553,-5.0,-131.645,93.835,-37.81,34.0545,-5.0358,8.7913,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 04:30:00,2024-01-03,19,3.181,-0.0181,-0.0181,-5.0,-117.92,101.985,-15.935,11.2147,-1.6483,6.3686,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 04:45:00,2024-01-03,20,4.194,-0.2957,-0.2957,-5.0,-114.885,93.845,-21.04,185.617,-26.9276,-137.6494,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 05:00:00,2024-01-03,21,15.223,-0.0944,-0.0944,-5.0,-178.935,102.67,-76.265,60.8983,-9.2166,24.5833,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 05:15:00,2024-01-03,22,11.457,-0.0723,-0.0723,-5.0,-165.505,108.14,-57.365,47.2302,-7.0589,17.1937,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 05:30:00,2024-01-03,23,2.402,-0.0705,-0.0705,-5.0,-118.695,106.57,-12.125,46.6578,-6.8832,-27.6496,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 05:45:00,2024-01-03,24,-0.427,-0.6818,-0.6818,132.0,-2.88486,2.830212,-54.648,455.8946,-66.5669,-334.6797,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 06:00:00,2024-01-03,25,18.923,-0.2194,-0.2194,-5.0,-214.43,119.67,-94.76,139.469,-23.1761,-21.5329,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 06:15:00,2024-01-03,26,1.9,-0.2286,-0.2286,-5.0,-131.175,121.545,-9.63,148.5515,-24.1479,-114.7736,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 06:30:00,2024-01-03,27,-1.646,-0.3965,-0.3965,127.99,-2.6986692,2.4897895,-208.8797,263.2804,-41.8839,-12.5168,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 06:45:00,2024-01-03,28,0.633,-0.3833,-0.3833,-2.99,-79.7612,77.7938,-1.9674,257.4687,-40.4895,-215.0118,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 07:00:00,2024-01-03,29,5.252,-0.0859,-0.0859,-5.0,-167.51,141.19,-26.32,59.308,-10.385,-22.603,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 07:15:00,2024-01-03,30,1.619,-0.3517,-0.3517,-5.0,-143.835,135.575,-8.26,246.271,-42.5191,-195.4919,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 07:30:00,2024-01-03,31,3.434,-0.0695,-0.0695,-3.0,-84.732,74.34,-10.392,48.321,-8.4023,-29.5267,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 07:45:00,2024-01-03,32,0.569,-0.3239,-0.3239,-3.0,-74.574,72.822,-1.752,228.48,-39.1582,-187.5698,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 08:00:00,2024-01-03,33,14.244,-0.1215,-0.1215,-5.0,-169.71,104.17,-65.54,86.593,-16.7657,-4.2873,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 08:15:00,2024-01-03,34,11.285,-0.0493,-0.0493,-3.0,-112.758,79.236,-33.522,35.316,-6.8029,5.0089,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 08:30:00,2024-01-03,35,6.967,-0.2705,-0.2705,-3.0,-80.469,59.688,-20.781,201.582,-37.326,-143.475,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 08:45:00,2024-01-03,36,2.667,-0.383,-0.383,-3.0,-94.122,86.277,-7.845,286.731,-52.8498,-226.0362,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 09:00:00,2024-01-03,37,3.231,-0.4413,-0.4413,-3.0,-86.901,77.427,-9.474,334.863,-65.2669,-260.1221,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 09:15:00,2024-01-03,38,3.748,-0.1628,-0.1628,-3.0,-100.776,89.733,-11.043,123.699,-24.0776,-88.5784,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 09:30:00,2024-01-03,39,2.442,-0.1736,-0.1736,-3.0,-100.281,93.081,-7.2,132.024,-25.6749,-99.1491,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 09:45:00,2024-01-03,40,4.37,-0.0389,-0.0389,-3.0,-108.429,95.445,-12.984,29.421,-5.7532,-10.6838,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 10:00:00,2024-01-03,41,1.673,-0.2593,-0.2593,-3.0,-75.348,70.572,-4.776,192.663,-40.8911,-146.9959,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 10:15:00,2024-01-03,42,6.821,-0.0296,-0.0296,-5.0,-148.915,115.58,-33.335,21.887,-4.6679,16.1159,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 10:30:00,2024-01-03,43,13.557,-0.0701,-0.0701,-5.0,-178.585,111.445,-67.14,52.379,-11.0546,25.8156,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 10:45:00,2024-01-03,44,19.915,-0.1117,-0.1117,-5.0,-219.97,121.13,-98.84,83.061,-17.6149,33.3939,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 11:00:00,2024-01-03,45,8.543,-0.2381,-0.2381,-5.0,-161.625,120.275,-41.35,184.614,-39.2513,-104.0127,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 11:15:00,2024-01-03,46,1.572,-0.2035,-0.2035,-3.0,-70.974,67.047,-3.927,158.4,-33.5474,-120.9256,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 11:30:00,2024-01-03,47,-1.276,-0.5004,-0.5004,123.0,-2.514243,2.316213,-198.03,389.847,-82.4919,-109.3251,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 11:45:00,2024-01-03,48,1.581,-0.2668,-0.2668,-3.0,-63.717,60.039,-3.678,206.667,-43.9825,-159.0065,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 12:00:00,2024-01-03,49,-0.975,-0.4846,-0.4846,132.0,-3.074412,2.883408,-191.004,373.4668,-78.4083,-104.0545,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 12:15:00,2024-01-03,50,-2.202,-0.4144,-0.4144,123.0,-3.082503,2.768853,-313.65,320.9303,-67.0499,59.7696,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 12:30:00,2024-01-03,51,-4.0,-0.6865,-0.6865,123.0,-3.813,3.265035,-547.965,528.0405,-111.0757,131.0002,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 12:45:00,2024-01-03,52,-4.099,-0.7822,-0.7822,123.0,-3.2103,2.670945,-539.355,599.9129,-126.56,66.0021,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 13:00:00,2024-01-03,53,-7.326,-1.1634,-1.1634,123.0,-3.138222,2.206251,-931.971,892.2628,-181.9686,221.6768,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 13:15:00,2024-01-03,54,-5.179,-0.8676,-0.8676,123.0,-2.968236,2.292351,-675.885,662.7702,-135.7022,148.817,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 13:30:00,2024-01-03,55,-0.837,-0.4159,-0.4159,123.0,-2.718792,2.591979,-126.813,315.5199,-65.0513,-123.6556,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 13:45:00,2024-01-03,56,2.799,-0.3898,-0.3898,-5.0,-116.325,102.56,-13.765,294.1115,-60.969,-219.3775,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 14:00:00,2024-01-03,57,2.238,-0.1184,-0.1184,-3.0,-51.219,44.814,-6.405,89.0329,-18.7351,-63.8928,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 14:15:00,2024-01-03,58,8.94,-0.0342,-0.0342,-2.9,-66.5405,40.7189,-25.8216,25.3721,-5.4117,5.8612,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 14:30:00,2024-01-03,59,9.144,-0.0391,-0.0391,-2.9,-71.9287,45.6721,-26.2566,28.6491,-6.187,3.7945,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 14:45:00,2024-01-03,60,6.219,-0.0759,-0.0759,-2.9,-72.2013,54.4127,-17.7886,55.5736,-12.0101,-25.7749,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 15:00:00,2024-01-03,61,5.779,-0.0357,-0.0357,-2.9,-73.1815,58.6206,-14.5609,26.0385,-5.7815,-5.6961,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 15:15:00,2024-01-03,62,6.45,-0.0268,-0.0268,-2.9,-62.7647,46.1767,-16.588,19.3807,-4.3402,1.5475,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 15:30:00,2024-01-03,63,3.194,-0.1488,-0.1488,-2.9,-49.88,42.717,-7.163,108.5982,-24.0976,-77.3376,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 15:45:00,2024-01-03,64,3.514,-0.4445,-0.4445,-2.9,-57.7245,49.6248,-8.0997,322.9965,-71.985,-242.9118,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 16:00:00,2024-01-03,65,10.965,-0.0615,-0.0615,-5.0,-154.33,98.04,-56.29,46.629,-10.8877,20.5487,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 16:15:00,2024-01-03,66,-0.929,-0.2627,-0.2627,123.0,-2.426913,2.347332,-79.581,204.18,-46.5074,-78.0916,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 16:30:00,2024-01-03,67,-2.474,-0.4414,-0.4414,145.32,-2.5723093,2.2552211,-317.0882,344.443,-78.1437,50.7889,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 16:45:00,2024-01-03,68,-1.938,-0.508,-0.508,155.76,-2.8290689,2.5695727,-259.4962,396.257,-89.9343,-46.8266,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 17:00:00,2024-01-03,69,-1.529,-0.682,-0.682,127.59,-3.4035908,3.2772767,-126.3141,524.355,-126.361,-271.6799,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 17:15:00,2024-01-03,70,0.206,-0.6263,-0.6263,-1.0,-19.086,18.352,-0.734,484.669,-116.0409,-367.8941,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 17:30:00,2024-01-03,71,-1.628,-0.4348,-0.4348,127.59,-2.2173866,2.0763997,-140.987,334.594,-80.5597,-113.0473,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 17:45:00,2024-01-03,72,0.119,-0.4172,-0.4172,-1.0,-22.044,21.382,-0.662,321.145,-77.2988,-243.1842,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 18:00:00,2024-01-03,73,0.153,-0.3768,-0.3768,-1.0,-20.027,19.844,-0.183,288.407,-71.4206,-216.8034,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 18:15:00,2024-01-03,74,0.054,-0.3074,-0.3074,-1.0,-17.699,17.637,-0.062,235.03,-58.2661,-176.7019,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 18:30:00,2024-01-03,75,0.221,-0.3107,-0.3107,-1.0,-17.845,17.593,-0.252,237.719,-58.8916,-178.5754,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 18:45:00,2024-01-03,76,1.57,-0.3416,-0.3416,-1.0,-17.215,15.632,-1.583,258.973,-64.7486,-192.6414,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 19:00:00,2024-01-03,77,-0.239,-0.3221,-0.3221,149.115,-2.817677,2.7885996,-29.0774,242.431,-60.9384,-152.4152,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 19:15:00,2024-01-03,78,0.498,-0.4066,-0.4066,-1.0,-19.139,18.617,-0.522,302.171,-76.9251,-224.7239,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 19:30:00,2024-01-03,79,2.81,-0.1167,-0.1167,-1.0,-17.559,14.703,-2.856,86.874,-22.0786,-61.9394,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 19:45:00,2024-01-03,80,5.425,-0.1372,-0.1372,-1.0,-23.876,18.434,-5.442,101.659,-25.957,-70.26,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 20:00:00,2024-01-03,81,-8.583,-1.3359,-1.3359,144.6,-5.0931012,3.8554698,-1.2376314,988.5192,-239.1355,488.2477,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 20:15:00,2024-01-03,82,-11.312,-1.4744,-1.4744,136.815,-3.9881573,2.4451577,-1.5429996,1.0829214,-263.9279,724.0061,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 20:30:00,2024-01-03,83,-3.583,-0.5826,-0.5826,123.0,-3.128997,2.693085,-435.912,419.505,-104.2895,120.6965,No,SystemImbalance_2024-01-01_2024-01-31.csv
2024-01-03 20:45:00,2024-01-03,84,-0.638,-0.3515,-0.3515,123.0,-3.741906,3.667122,-74.784,249.0539,-62.921,-111.3489,No,SystemImbalance_2024-01-01_2024-01-31.csv
