trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best,horizon
152,55.08827375243923,COMPLETE,2026-02-02T14:56:54.589172,1.599517,218,0.0232576314383353,8,62,31,0.8935415337874902,0.41974256717062924,0.08151512403303202,0.004448138533391249,19,True,False,True,False,False,False,True,False,0.34854575374474106,0.29610671191589355,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,2.3351835721694423,148,54.88846672054275,False,3
153,55.13454580970915,COMPLETE,2026-02-02T14:56:56.211546,1.621577,215,0.023654582287247258,8,62,32,0.89399385275481,0.4222780082371936,0.07125111418270635,0.004148080424904656,19,True,False,True,False,False,False,True,False,0.3399412163516864,0.2706501815135946,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.859751887365204,148,54.88846672054275,False,3
154,55.32731523941109,COMPLETE,2026-02-02T14:56:58.000976,1.788502,199,0.02236829620161289,8,62,32,0.8919453384350475,0.41869684802256424,0.07018676335332207,0.002671828961157776,18,True,False,True,False,False,False,True,False,0.3516672059365811,0.27310169484935437,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.7485921770659352,143,54.88846672054275,False,3
155,55.303007223351266,COMPLETE,2026-02-02T14:57:00.080740,2.078855,216,0.024578848207198595,8,63,34,0.8770583174558467,0.40794796282028084,0.028965735954090282,0.001844416275284828,19,True,False,True,False,False,False,True,False,0.3438586834547121,0.2833408458210955,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,2.0647392100302393,148,54.88846672054275,False,3
156,55.97823788515782,COMPLETE,2026-02-02T14:57:01.515051,1.433285,183,0.023657323752641877,8,21,28,0.8858154729148937,0.4247382565389954,0.04386176737511885,0.003873424345212141,19,True,False,True,False,False,False,True,False,0.3482800732125328,0.2939440040825635,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.5817752346523397,150,54.88846672054275,False,3
157,55.00558833897269,COMPLETE,2026-02-02T14:57:03.851350,2.335037,237,0.02610988428956978,8,58,30,0.8978256366813007,0.43548030240553814,0.08800765533200143,0.004863732136119632,19,True,False,True,False,False,False,True,False,0.32522884357010795,0.26542619568263043,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.8622464196659678,146,54.88846672054275,False,3
158,55.17718980890845,COMPLETE,2026-02-02T14:57:05.795477,1.943133,235,0.025790321600254268,7,57,32,0.8692486430829172,0.43895176044126505,0.0861982115910718,0.004520063036404734,18,True,False,True,False,False,False,True,False,0.3227590927585894,0.26769432143329386,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.838914550109074,148,54.88846672054275,False,3
159,55.43337703977867,COMPLETE,2026-02-02T14:57:08.147020,2.350635,245,0.021859365743967386,8,66,24,0.899070814569772,0.42963662299836924,0.0527557262336592,0.003070322456921053,18,True,False,True,False,False,False,True,False,0.33109880769151523,0.2591982699948873,True,False,False,2,True,False,True,True,False,True,True,False,False,True,False,True,1.237697443058753,146,54.88846672054275,False,3
0,61.579089072425326,COMPLETE,2026-02-02T14:57:13.357394,2.267573,492,0.04313538772296256,6,81,32,0.9686186787441988,0.42571926901135837,0.011792931198383563,1.9447091728471488,14,True,False,True,False,False,False,False,False,0.4580581392412241,0.1922617787797199,False,False,False,3,True,False,True,True,True,True,True,True,True,False,False,False,5.888406897778968,60,61.579089072425326,True,4
1,61.19084438701625,COMPLETE,2026-02-02T14:57:15.173496,1.815312,536,0.03265774674781023,7,21,45,0.9733120644288346,0.60748205660682,0.00820401129960212,0.7854172477761503,19,True,True,False,False,False,False,False,True,0.354886017905714,0.3712426084083901,True,False,False,3,True,True,False,True,False,False,False,False,True,True,True,True,3.4628193086822985,128,61.19084438701625,True,4
2,62.60548850297776,COMPLETE,2026-02-02T14:57:17.273661,2.099088,524,0.013368780346538451,11,34,79,0.5718971655665532,0.46733114395264885,0.04954406385443124,4.893756283690091,6,True,False,False,False,True,True,False,False,0.34161135228404693,0.13875840887043323,False,False,False,1,False,True,False,True,False,True,True,False,False,True,True,True,5.287039732333734,110,61.19084438701625,False,4
3,62.374186547102454,COMPLETE,2026-02-02T14:57:19.373502,2.098706,487,0.016195481862078708,5,78,54,0.5420114059026246,0.7130525338508757,1.3164700337349826,0.00010817115295393228,12,False,False,True,True,True,True,True,True,0.6347462954521726,0.18033133340094878,False,False,True,4,False,False,True,True,True,False,False,True,True,False,True,False,6.990061282127389,145,61.19084438701625,False,4
4,60.53937431712953,COMPLETE,2026-02-02T14:57:22.863707,3.48914,449,0.028905251847852795,9,79,40,0.5819766940991382,0.4451042079756872,0.2365699646579981,0.006564948563078113,23,False,True,False,False,True,True,True,False,0.512239586647252,0.1691674845722278,False,True,True,3,False,False,True,True,True,False,False,False,False,False,True,True,1.5139184647522592,66,60.53937431712953,True,4
5,61.891300444749575,COMPLETE,2026-02-02T14:57:23.945004,1.079892,214,0.04314100313540529,5,21,10,0.5578046787149625,0.9137175139430311,0.08174784437215746,0.00031071951743233243,21,False,False,True,True,False,True,True,False,0.3944872773998734,0.2874701029981669,False,True,True,3,True,True,False,True,False,False,False,True,True,True,False,False,6.601152147616671,101,60.53937431712953,False,4
6,61.69773230652262,COMPLETE,2026-02-02T14:57:25.038200,1.091972,432,0.04167656082293618,4,56,11,0.8062026082523939,0.6789739768702672,0.1607884580226771,0.25557181240834964,23,False,True,True,False,True,False,False,False,0.5049273619957046,0.3687359953616357,True,False,False,1,False,True,False,False,True,False,False,False,False,True,True,False,5.440868802305598,57,60.53937431712953,False,4
7,60.733850854217465,COMPLETE,2026-02-02T14:57:25.830958,0.791767,199,0.035876789172509325,4,52,72,0.6172509137657365,0.4614158943421854,0.0069399644433731904,0.5658077194394059,20,True,True,True,True,False,True,False,True,0.5067413344015896,0.3410850214779667,True,True,True,2,True,False,False,True,False,False,True,True,True,True,False,False,4.965462424719749,56,60.53937431712953,False,4
8,62.14618205833413,COMPLETE,2026-02-02T14:57:28.302242,2.470248,523,0.011389427752565481,10,31,58,0.7305401386038224,0.5959484092911004,0.4613944199153981,0.00012638764305311544,19,False,True,False,True,False,True,False,False,0.4013439002024777,0.38437763333529285,True,True,False,2,True,False,False,False,False,True,False,True,False,True,False,False,7.392744364793207,125,60.53937431712953,False,4
9,61.707142879668396,COMPLETE,2026-02-02T14:57:29.474701,1.171243,318,0.011902149095415253,5,23,75,0.6882940224103065,0.8621262536756669,0.027398117440224346,0.03994035550958051,12,False,False,True,True,True,True,True,False,0.603014243639698,0.3538450593978477,False,True,False,1,True,True,False,False,False,True,False,True,False,False,False,False,1.6191150882219845,66,60.53937431712953,False,4
10,62.90112898600715,COMPLETE,2026-02-02T14:57:32.283719,2.807925,347,0.06722810326296792,9,96,25,0.8415211040570688,0.7691535542028134,0.00011819098859838063,0.0018852202682748767,6,False,True,False,False,True,False,True,True,0.6903468374656241,0.10586750475372775,False,True,True,4,False,False,True,False,True,False,True,False,False,False,True,True,1.0258469032231226,78,60.53937431712953,False,4
11,60.61129392481017,COMPLETE,2026-02-02T14:57:34.061593,1.776808,108,0.022114705453529213,8,54,65,0.644179759549527,0.5048431652078513,0.001329549600063793,0.012708891822109228,24,True,True,False,True,False,True,True,True,0.5243606197539944,0.2660507055197981,True,True,True,2,False,False,True,True,True,False,True,False,True,False,False,True,3.7324568414535095,45,60.53937431712953,False,4
12,61.26112924800278,COMPLETE,2026-02-02T14:57:35.917727,1.855084,105,0.02061490266092774,8,70,60,0.653680411771986,0.5457375566923073,0.001028964312325979,0.00732385396817507,24,True,True,False,True,True,True,True,True,0.5655220880817695,0.2405028582981178,True,True,True,2,False,False,True,True,True,False,True,False,False,False,True,True,3.110919344404033,86,60.53937431712953,False,4
13,59.995807142025534,COMPLETE,2026-02-02T14:57:38.798730,2.879719,412,0.02229144158515457,9,45,38,0.5017874044823785,0.52666766124355,0.000682532780009396,0.05085539179872273,17,True,True,False,False,False,True,True,True,0.5467660287469498,0.27324360534939,True,True,True,3,False,False,True,True,True,False,True,False,True,False,False,True,2.8730186255915062,51,59.995807142025534,True,4
14,60.29206797927048,COMPLETE,2026-02-02T14:57:41.455055,2.655308,410,0.02497333318984218,12,43,37,0.5283416021632037,0.40179958198773796,3.6181715281842304,0.07822535778441,16,True,True,False,False,False,True,True,False,0.4566062272902994,0.2132638015811738,True,True,True,4,False,False,True,True,True,False,False,False,True,False,True,True,2.3301192015874594,78,59.995807142025534,False,4
15,62.65649497474728,COMPLETE,2026-02-02T14:57:44.454264,2.998217,394,0.09955159842034036,12,43,27,0.5148582914505585,0.5656169142325934,3.722385299677165,0.0786703402700903,16,True,True,False,False,False,True,True,True,0.4197014085689485,0.23412624931498102,True,True,True,4,False,False,True,True,True,False,True,False,True,False,False,True,2.4622902205986907,87,59.995807142025534,False,4
16,60.40125160738925,COMPLETE,2026-02-02T14:57:47.674354,3.218945,595,0.022025383854002288,12,42,40,0.5044808396759582,0.4164173097500052,0.00012623738910956108,0.0855616468048915,16,True,True,False,False,False,True,True,True,0.4649972814375477,0.30287134507912633,True,True,True,4,False,False,True,True,True,False,False,False,True,False,True,True,2.4739001973019206,78,59.995807142025534,False,4
17,61.01332106798913,COMPLETE,2026-02-02T14:57:50.027977,2.352731,291,0.01665830908943458,11,64,32,0.8804529942215993,0.6540181721748778,0.0007482382897756516,0.002137251333933485,9,True,True,False,False,False,True,True,False,0.5622516414544552,0.21980460517012845,True,True,True,4,False,False,True,True,True,False,True,False,True,False,False,True,4.2955235335860875,74,59.995807142025534,False,4
18,60.45687957799669,COMPLETE,2026-02-02T14:57:52.819012,2.789783,390,0.026464347221218206,10,41,51,0.7254804764091188,0.7668318426891982,0.002699284313990396,0.1621792905166896,17,True,True,False,False,False,False,True,True,0.6428680344580916,0.31265994629224275,True,True,True,3,False,False,True,False,True,True,False,False,True,False,False,True,2.45383084502318,98,59.995807142025534,False,4
19,61.30046572079657,COMPLETE,2026-02-02T14:57:55.000908,2.180868,249,0.05711869581432136,11,47,23,0.6297672962764165,0.5038975036692834,3.385413484159972,0.02910227257972624,13,True,True,False,False,False,True,True,False,0.45596502223394336,0.2646321536233834,True,True,True,4,False,False,True,True,True,False,True,False,True,False,True,True,4.135598534529489,48,59.995807142025534,False,4
20,60.92665844222274,COMPLETE,2026-02-02T14:57:57.659781,2.657688,394,0.01663855661337925,7,33,44,0.5039237005799261,0.9953341881730242,0.9977480471178004,0.0015333270459145425,10,True,True,False,False,False,True,True,True,0.5636793446334523,0.2016911830849903,True,True,True,3,False,False,True,True,True,False,False,False,True,False,True,True,2.8432411563422564,85,59.995807142025534,False,4
21,60.629036916422955,COMPLETE,2026-02-02T14:58:01.008836,3.348247,599,0.023412683465630076,12,40,36,0.5070906742015059,0.4023674312625499,0.00017741497326891008,0.0816746230520784,17,True,True,False,False,False,True,True,True,0.45790007678779276,0.3049477270673908,True,True,True,4,False,False,True,True,True,False,False,False,True,False,True,True,2.0870147554823326,74,59.995807142025534,False,4
22,60.5131175594112,COMPLETE,2026-02-02T14:58:04.369203,3.359355,448,0.01900548002344158,12,47,47,0.5938124726058328,0.5151501917203216,0.000395283307428427,0.2104882447002812,15,True,True,False,False,False,True,True,True,0.4348141106455564,0.3225573006897664,True,True,True,4,False,False,True,True,True,False,False,False,True,False,True,True,1.923380377528259,110,59.995807142025534,False,4
23,60.6278107592956,COMPLETE,2026-02-02T14:58:08.357377,3.987124,584,0.027052096887280067,10,63,38,0.550780699461275,0.41158689424172584,0.0002662263789488103,0.05123184154660875,18,True,True,False,False,False,True,True,True,0.4806724637216079,0.27223411595273256,True,True,True,4,False,False,True,True,True,False,False,False,True,False,True,True,2.7656223547611614,91,59.995807142025534,False,4
24,60.18743424299861,COMPLETE,2026-02-02T14:58:10.938495,2.580215,362,0.014224670308901998,11,35,31,0.6784255398550971,0.48483449441575954,0.003130234378095751,0.01142045286263911,15,True,True,False,False,False,True,True,True,0.37160783992797286,0.29422223705769895,True,True,True,3,False,False,True,True,True,False,False,False,True,False,True,True,3.468416156709539,69,59.995807142025534,False,4
25,60.31751705893067,COMPLETE,2026-02-02T14:58:13.478281,2.538784,353,0.01386769905517171,9,31,18,0.7737084501855367,0.6200433410412779,0.003441166906814622,0.017657868857404734,14,True,True,False,False,False,True,True,True,0.35469064499892794,0.226945941955999,True,True,True,3,False,False,True,True,True,False,False,False,True,False,True,True,3.696148901859181,66,59.995807142025534,False,4
26,60.41166652105394,COMPLETE,2026-02-02T14:58:15.401626,1.922296,281,0.01040296491281151,11,28,31,0.6953848012740298,0.5477258965347429,0.0021380906199471926,0.00442113442903745,21,True,False,False,False,False,False,True,False,0.38049776741186625,0.2864812081931553,True,False,True,3,False,True,True,False,True,True,True,False,True,False,False,True,3.0980320418417477,52,59.995807142025534,False,4
27,60.478949480763156,COMPLETE,2026-02-02T14:58:17.789176,2.386688,342,0.01816799136987144,10,37,21,0.677056082206384,0.4813600287071572,0.0004502240052655816,0.022807090942539472,10,True,True,False,False,False,True,True,True,0.308693858688053,0.1555597780525177,True,True,True,2,False,False,True,True,True,False,False,False,True,False,True,True,4.6431871553528845,63,59.995807142025534,False,4
28,60.67701684058387,COMPLETE,2026-02-02T14:58:21.204977,3.414766,423,0.014355323937329068,11,49,17,0.6063482780252365,0.5262085944213295,0.02192755654179894,0.0005849496106191031,15,True,True,False,False,False,True,True,False,0.5424489750463298,0.21134718045841638,True,True,True,3,False,False,True,True,True,False,True,False,True,False,False,True,1.0543786772848822,72,59.995807142025534,False,4
29,60.873128574203704,COMPLETE,2026-02-02T14:58:23.990537,2.784536,477,0.02560945476940257,7,99,32,0.7763681833095996,0.44769952125971346,0.005223985307886284,1.770380398752957,13,True,False,True,False,False,False,False,False,0.3197337834038635,0.24670979659781395,True,False,False,3,True,False,True,True,True,True,True,True,True,False,False,True,5.988026288663725,58,59.995807142025534,False,4
30,60.26298877606858,COMPLETE,2026-02-02T14:58:26.082817,2.091224,367,0.03512403912949753,9,27,29,0.906323316603281,0.5772231101727935,0.01823597039974988,0.010256300510212611,17,True,True,False,False,False,True,True,True,0.3719124040065808,0.32855138224000324,True,True,True,2,False,False,True,True,True,False,False,False,True,False,True,True,3.856559386957189,45,59.995807142025534,False,4
31,60.08991782013751,COMPLETE,2026-02-02T14:58:28.224833,2.140715,387,0.0389004906860727,9,27,34,0.8789232154715287,0.5630764113134582,0.014775388841245242,0.011439413316355194,17,True,True,False,False,False,True,True,True,0.37498289653216155,0.33338499039875735,True,True,True,2,False,False,True,True,True,False,False,False,True,False,True,True,3.7891787921660844,52,59.995807142025534,False,4
