tradeday,hour,ceps_in,ceps_out,apg_in,apg_out,mavir_in,mavir_out,pse_in,pse_out,de_in,de_out,total_import_cap,total_export_cap,net_capacity,ceps_congested_in,apg_congested_in,mavir_congested_in,pse_congested_in,de_congested_in,congested_in_count,last_price,total_amount,idm_mid_price,idm_bid,idm_ask,idm_spread,dayofweek,is_weekend,month,idm_price,date,imbalance_mwh,imbalance_abs_mean,imbalance_std,imbalance_min,imbalance_max,n_periods,imbalance_sign,abs_imbalance,is_deficit
2025-12-14,20,215.0,160.0,445.0,0.0,987.0,0.0,83.0,0.0,0.0,348.0,1730.0,508.0,1222.0,0,0,0,0,1,1,95.99,79.2,89.5,54.015,124.985,70.97,6,1,12,89.5,2025-12-14,-8.035,3.77425,5.481552722541306,-9.621,3.126,4,-1.0,8.035,1
2025-12-14,21,198.0,127.0,179.0,0.0,403.0,0.0,198.0,0.0,0.0,127.0,978.0,254.0,724.0,0,0,0,0,1,1,94.01,138.1,89.74625,63.760000000000005,115.7325,51.9725,6,1,12,89.74625,2025-12-14,-5.949000000000001,1.78175,2.1367578828683427,-3.946,0.497,4,-1.0,5.949000000000001,1
2025-12-14,22,73.0,318.0,150.0,0.0,501.0,0.0,183.0,0.0,0.0,318.0,907.0,636.0,271.0,0,0,0,0,1,1,105.02,90.7,85.4975,23.51,147.485,123.975,6,1,12,85.4975,2025-12-14,-41.706,10.4265,3.377223169015239,-14.365,-6.835,4,-1.0,41.706,1
2025-12-14,23,129.0,631.0,319.0,0.0,510.0,0.0,167.0,71.0,0.0,631.0,1125.0,1333.0,-208.0,0,0,0,0,1,1,99.8,57.6,102.5975,58.96,146.235,87.275,6,1,12,102.5975,2025-12-14,-30.381,7.59525,4.175866886048932,-12.957,-2.767,4,-1.0,30.381,1
2025-12-15,0,234.0,337.0,536.0,0.0,1045.0,0.0,143.0,0.0,0.0,911.0,1958.0,1248.0,710.0,0,0,0,0,1,1,81.0,27.5,85.54124999999999,72.6825,98.4,25.7175,0,0,12,85.54124999999999,2025-12-15,0.5129999999999999,4.55175,6.163846925148828,-3.413,9.36,4,1.0,0.5129999999999999,0
2025-12-15,1,346.0,745.0,423.0,0.0,1016.0,88.0,346.0,0.0,0.0,926.0,2131.0,1759.0,372.0,0,0,0,0,1,1,82.61,60.9,86.43,79.4675,93.3925,13.924999999999995,0,0,12,86.43,2025-12-15,3.1159999999999997,2.6189999999999998,3.589900741431904,-3.68,5.109,4,1.0,3.1159999999999997,0
2025-12-15,2,389.0,681.0,499.0,0.0,673.0,245.0,389.0,0.0,0.0,920.0,1950.0,1846.0,104.0,0,0,0,0,1,1,81.47,43.0,93.67125,85.435,101.9075,16.472499999999997,0,0,12,93.67125,2025-12-15,-21.363,5.34075,2.239229387534917,-8.478,-3.235,4,-1.0,21.363,1
2025-12-15,3,88.0,297.0,558.0,0.0,760.0,17.0,88.0,0.0,0.0,816.0,1494.0,1130.0,364.0,0,0,0,0,1,1,90.01,58.8,86.9625,80.33500000000001,93.59,13.255,0,0,12,86.9625,2025-12-15,-9.893,2.76375,2.1233562073597856,-4.195,0.581,4,-1.0,9.893,1
2025-12-15,4,76.0,477.0,381.0,0.0,565.0,0.0,76.0,0.0,1.0,745.0,1099.0,1222.0,-123.0,0,0,0,0,0,0,78.79,58.5,75.1,74.1725,76.0275,1.855000000000004,0,0,12,75.1,2025-12-15,6.171,1.6207500000000001,2.085587906722387,-0.156,4.413,4,1.0,6.171,0
2025-12-15,5,0.0,427.0,305.0,0.0,504.0,0.0,9.0,0.0,0.0,530.0,818.0,957.0,-139.0,1,0,0,0,1,2,84.91,67.2,85.82625,78.745,92.9075,14.1625,0,0,12,85.82625,2025-12-15,-7.454,2.2960000000000003,3.023268926179079,-5.939,0.452,4,-1.0,7.454,1
2025-12-15,6,1.0,144.0,2.0,0.0,431.0,0.0,0.0,53.0,0.0,53.0,434.0,250.0,184.0,0,0,0,1,1,2,126.0,57.4,1122.51125,96.4725,2148.55,2052.0775,0,0,12,1122.51125,2025-12-15,-40.921,10.23025,4.644443875930321,-14.756,-4.452,4,-1.0,40.921,1
2025-12-15,7,1.0,0.0,3.0,0.0,513.0,0.0,0.0,199.0,0.0,199.0,517.0,398.0,119.0,0,0,0,1,1,2,140.14,64.0,220.495,57.365,383.625,326.26,0,0,12,220.495,2025-12-15,-22.677,5.66925,4.973581900066256,-12.748,-1.368,4,-1.0,22.677,1
2025-12-15,8,56.0,0.0,0.0,69.0,1362.0,69.0,0.0,239.0,0.0,309.0,1418.0,686.0,732.0,0,1,0,1,1,3,132.66,181.1,152.3275,114.5075,190.1475,75.64,0,0,12,152.3275,2025-12-15,-25.08,6.27,0.6885893793352709,-6.895,-5.308,4,-1.0,25.08,1
2025-12-15,9,179.0,0.0,0.0,108.0,1164.0,241.0,37.0,325.0,0.0,433.0,1380.0,1107.0,273.0,0,1,0,0,1,2,151.0,265.1,225.9925,145.035,306.95,161.915,0,0,12,225.9925,2025-12-15,-66.306,16.5765,7.731756570577391,-25.093,-6.365,4,-1.0,66.306,1
2025-12-15,10,191.0,400.0,170.0,67.0,1081.0,67.0,5.0,363.0,0.0,573.0,1447.0,1470.0,-23.0,0,0,0,0,1,1,151.0,279.4,177.95125000000002,125.9575,229.945,103.98749999999998,0,0,12,177.95125000000002,2025-12-15,-36.20399999999999,9.050999999999998,5.310267601543258,-16.464,-4.114,4,-1.0,36.20399999999999,1
2025-12-15,11,217.0,421.0,0.0,413.0,1049.0,261.0,0.0,246.0,0.0,729.0,1266.0,2070.0,-804.0,0,1,0,1,1,3,135.09,200.3,242.7675,152.66750000000002,332.8675,180.2,0,0,12,242.7675,2025-12-15,-81.24000000000001,20.310000000000002,2.0362873078227444,-23.158,-18.363,4,-1.0,81.24000000000001,1
2025-12-15,12,233.0,623.0,0.0,305.0,970.0,98.0,0.0,508.0,0.0,857.0,1203.0,2391.0,-1188.0,0,1,0,1,1,3,190.01,349.0,227.49375,151.27,303.71750000000003,152.4475,0,0,12,227.49375,2025-12-15,-46.632,11.658,7.185900407510993,-22.113,-6.812,4,-1.0,46.632,1
2025-12-15,13,204.0,586.0,0.0,232.0,671.0,55.0,0.0,437.0,0.0,704.0,875.0,2014.0,-1139.0,0,1,0,1,1,3,177.01,330.5,204.97375,149.285,260.6625,111.3775,0,0,12,204.97375,2025-12-15,-19.758,4.9395,2.432476036195766,-7.467,-2.165,4,-1.0,19.758,1
2025-12-15,14,155.0,0.0,0.0,149.0,560.0,154.0,0.0,222.0,0.0,434.0,715.0,959.0,-244.0,0,1,0,1,1,3,154.12,169.5,197.3825,174.0325,220.7325,46.7,0,0,12,197.3825,2025-12-15,-27.596000000000004,7.117,6.068832342386796,-13.326,0.436,4,-1.0,27.596000000000004,1
2025-12-15,15,103.0,0.0,0.0,106.0,965.0,106.0,0.0,199.0,0.0,305.0,1068.0,716.0,352.0,0,1,0,1,1,3,280.0,295.2,333.3325,200.31,466.355,266.045,0,0,12,333.3325,2025-12-15,-51.825,12.956249999999999,4.5741166269200715,-18.048,-9.016,4,-1.0,51.825,1
2025-12-15,16,0.0,279.0,0.0,43.0,2344.0,0.0,150.0,110.0,0.0,139.0,2494.0,571.0,1923.0,1,1,0,0,1,3,251.0,552.8,263.71,244.9325,282.4875,37.555000000000014,0,0,12,263.71,2025-12-15,-95.13900000000001,23.784750000000003,5.36927396550657,-29.415,-18.449,4,-1.0,95.13900000000001,1
2025-12-15,17,0.0,195.0,0.0,5.0,1311.0,0.0,53.0,137.0,0.0,261.0,1364.0,598.0,766.0,1,1,0,0,1,3,163.88,225.0,187.00125,157.76,216.2425,58.482500000000016,0,0,12,187.00125,2025-12-15,-24.735,6.18375,1.717193325361669,-7.919,-3.867,4,-1.0,24.735,1
2025-12-15,18,0.0,109.0,0.0,8.0,766.0,0.0,18.0,0.0,0.0,109.0,784.0,226.0,558.0,1,1,0,0,1,3,154.55,156.8,228.68875,120.135,337.2425,217.1075,0,0,12,228.68875,2025-12-15,-27.834,6.9585,3.044812911603382,-10.2,-3.485,4,-1.0,27.834,1
2025-12-15,19,0.0,42.0,0.0,13.0,870.0,0.0,9.0,0.0,0.0,42.0,879.0,97.0,782.0,1,1,0,0,1,3,145.0,156.8,138.69750000000002,89.9075,187.4875,97.58,0,0,12,138.69750000000002,2025-12-15,-49.821,12.45525,2.2399813057255633,-14.542,-9.343,4,-1.0,49.821,1
2025-12-15,20,0.0,47.0,0.0,3.0,302.0,0.0,13.0,13.0,0.0,47.0,315.0,110.0,205.0,1,1,0,0,1,3,175.0,171.5,173.12375,138.7625,207.485,68.72249999999998,0,0,12,173.12375,2025-12-15,-23.282,5.8205,4.559977375674869,-11.533,-0.627,4,-1.0,23.282,1
2025-12-15,21,0.0,176.0,71.0,0.0,332.0,0.0,81.0,0.0,0.0,176.0,484.0,352.0,132.0,1,0,0,0,1,2,110.01,176.6,141.19625,82.4125,199.98,117.5675,0,0,12,141.19625,2025-12-15,10.522000000000002,3.2150000000000003,2.759420530956938,-1.169,4.804,4,1.0,10.522000000000002,0
2025-12-15,22,48.0,434.0,48.0,0.0,361.0,0.0,258.0,0.0,9.0,434.0,724.0,868.0,-144.0,0,0,0,0,0,0,95.0,136.9,113.37625,66.765,159.9875,93.2225,0,0,12,113.37625,2025-12-15,-0.9470000000000003,1.58275,1.8653425735415645,-2.149,1.663,4,-1.0,0.9470000000000003,1
2025-12-15,23,148.0,220.0,148.0,0.0,356.0,0.0,380.0,32.0,0.0,220.0,1032.0,472.0,560.0,0,0,0,0,1,1,121.9,135.9,105.6275,73.77,137.485,63.715,0,0,12,105.6275,2025-12-15,-15.745,3.93625,3.062014410482093,-6.898,-1.09,4,-1.0,15.745,1
2025-12-16,0,262.0,383.0,319.0,0.0,1367.0,0.0,262.0,0.0,166.0,383.0,2376.0,766.0,1610.0,0,0,0,0,0,0,93.64,50.2,96.1225,95.7675,96.4775,0.7100000000000044,1,0,12,96.1225,2025-12-16,12.689,3.17225,2.284068938685228,1.306,6.284,4,1.0,12.689,0
2025-12-16,1,296.0,486.0,277.0,0.0,1100.0,36.0,296.0,0.0,0.0,486.0,1969.0,1008.0,961.0,0,0,0,0,1,1,100.21,142.7,102.82625,100.7025,104.95,4.247500000000002,1,0,12,102.82625,2025-12-16,8.081,2.6967499999999998,2.704790487881332,-1.353,4.255,4,1.0,8.081,0
2025-12-16,2,206.0,503.0,365.0,0.0,758.0,0.0,206.0,0.0,36.0,653.0,1571.0,1156.0,415.0,0,0,0,0,0,0,109.89,88.7,94.08375,90.0925,98.075,7.982500000000002,1,0,12,94.08375,2025-12-16,16.29,4.149,3.3699871908757557,-0.153,7.274,4,1.0,16.29,0
2025-12-16,3,271.0,401.0,390.0,0.0,815.0,0.0,262.0,0.0,0.0,586.0,1738.0,987.0,751.0,0,0,0,0,1,1,90.92,54.1,89.22875,86.985,91.4725,4.487500000000001,1,0,12,89.22875,2025-12-16,19.108,4.777,3.230688574695287,1.141,8.582,4,1.0,19.108,0
2025-12-16,4,239.0,280.0,282.0,0.0,707.0,0.0,134.0,0.0,0.0,509.0,1362.0,789.0,573.0,0,0,0,0,1,1,99.99,103.7,94.50125,88.0125,100.99,12.9775,1,0,12,94.50125,2025-12-16,10.763,2.6907500000000004,1.798590258137374,1.191,5.273,4,1.0,10.763,0
2025-12-16,5,118.0,231.0,118.0,0.0,628.0,0.0,278.0,0.0,0.0,210.0,1142.0,441.0,701.0,0,0,0,0,1,1,97.51,39.0,99.4975,97.535,101.46,3.924999999999997,1,0,12,99.4975,2025-12-16,12.573,4.93025,5.581303036328823,-3.574,9.733,4,1.0,12.573,0
2025-12-16,6,0.0,385.0,,,698.0,0.0,220.0,0.0,0.0,385.0,918.0,770.0,148.0,1,0,0,0,1,2,148.0,48.6,126.05125,111.3275,140.775,29.4475,1,0,12,126.05125,2025-12-16,-0.3879999999999999,2.158,2.9094823136312984,-2.493,4.122,4,-1.0,0.3879999999999999,1
2025-12-16,7,0.0,137.0,,,431.0,0.0,62.0,0.0,0.0,137.0,493.0,274.0,219.0,1,0,0,0,1,2,167.99,104.9,221.15125,117.6925,324.61,206.9175,1,0,12,221.15125,2025-12-16,13.539000000000001,4.52025,4.770689144837113,-2.271,8.871,4,1.0,13.539000000000001,0
2025-12-16,8,0.0,259.0,,,297.0,0.0,0.0,9.0,0.0,1.0,297.0,269.0,28.0,1,0,0,1,1,3,117.64,140.8,156.95375,102.42,211.4875,109.0675,1,0,12,156.95375,2025-12-16,-11.74,2.9350000000000005,1.7635526643681498,-4.162,-0.32,4,-1.0,11.74,1
2025-12-16,9,0.0,723.0,90.0,101.0,559.0,101.0,296.0,0.0,0.0,723.0,945.0,1648.0,-703.0,1,0,0,0,1,2,141.26,183.1,139.8775,113.76,165.995,52.235,1,0,12,139.8775,2025-12-16,-60.939,15.23475,8.132775843257125,-24.403,-5.877,4,-1.0,60.939,1
2025-12-16,10,0.0,486.0,78.0,124.0,511.0,283.0,524.0,104.0,0.0,610.0,1113.0,1607.0,-494.0,1,0,0,0,1,2,153.0,217.7,117.66,62.5175,172.8025,110.285,1,0,12,117.66,2025-12-16,-13.515,3.37875,2.101821967563697,-6.385,-1.762,4,-1.0,13.515,1
2025-12-16,11,355.0,475.0,0.0,184.0,496.0,278.0,355.0,1499.0,0.0,1683.0,1206.0,4119.0,-2913.0,0,1,0,0,1,2,164.76,217.7,143.66875,64.065,223.2725,159.2075,1,0,12,143.66875,2025-12-16,-36.138999999999996,9.034749999999999,4.704415186821843,-14.953,-4.866,4,-1.0,36.138999999999996,1
2025-12-16,12,228.0,656.0,0.0,230.0,570.0,294.0,440.0,769.0,0.0,1125.0,1238.0,3074.0,-1836.0,0,1,0,0,1,2,151.6,175.1,186.94125,99.4875,274.395,174.90750000000003,1,0,12,186.94125,2025-12-16,-5.092,1.8765,1.9590203333979632,-3.388,1.207,4,-1.0,5.092,1
2025-12-16,13,0.0,863.0,0.0,5.0,1291.0,0.0,265.0,292.0,0.0,863.0,1556.0,2023.0,-467.0,1,1,0,0,1,3,106.65,134.8,181.505,138.4275,224.5825,86.15500000000002,1,0,12,181.505,2025-12-16,-17.488,4.372,3.5410057893203173,-8.835,-0.355,4,-1.0,17.488,1
2025-12-16,14,0.0,511.0,0.0,5.0,1297.0,0.0,256.0,352.0,0.0,677.0,1553.0,1545.0,8.0,1,1,0,0,1,3,179.89,189.6,160.60750000000002,124.4525,196.7625,72.31,1,0,12,160.60750000000002,2025-12-16,-13.778,3.4444999999999997,2.8497468308605938,-6.929,-0.025,4,-1.0,13.778,1
2025-12-16,15,0.0,80.0,0.0,50.0,978.0,0.0,14.0,0.0,0.0,80.0,992.0,210.0,782.0,1,1,0,0,1,3,186.22,171.9,160.26125,124.2425,196.28,72.0375,1,0,12,160.26125,2025-12-16,-3.483,1.7497500000000001,2.679876287567519,-4.596,1.758,4,-1.0,3.483,1
2025-12-16,16,0.0,132.0,0.0,1.0,1052.0,0.0,1.0,0.0,0.0,132.0,1053.0,265.0,788.0,1,1,0,0,1,3,143.56,156.8,106.77,45.02,168.52,123.5,1,0,12,106.77,2025-12-16,5.469,1.3672499999999999,1.9638639421643582,0.098,4.279,4,1.0,5.469,0
2025-12-16,17,0.0,189.0,0.0,22.0,1453.0,0.0,1.0,0.0,0.0,189.0,1454.0,400.0,1054.0,1,1,0,0,1,3,131.15,133.3,112.72,60.4775,164.9625,104.485,1,0,12,112.72,2025-12-16,11.221,2.8052500000000005,1.9900650533755593,1.291,5.687,4,1.0,11.221,0
2025-12-16,18,0.0,100.0,0.0,14.0,1263.0,0.0,1.0,0.0,0.0,100.0,1264.0,214.0,1050.0,1,1,0,0,1,3,134.01,112.8,161.37,130.0075,192.7325,62.72500000000001,1,0,12,161.37,2025-12-16,5.4239999999999995,1.9615,2.1892735477017635,-1.211,3.663,4,1.0,5.4239999999999995,0
2025-12-16,19,0.0,248.0,0.0,248.0,2302.0,0.0,257.0,0.0,0.0,248.0,2559.0,744.0,1815.0,1,1,0,0,1,3,115.68,84.4,153.19375,122.3225,184.065,61.74250000000001,1,0,12,153.19375,2025-12-16,18.191,4.561249999999999,4.976643137363444,-0.027,11.459,4,1.0,18.191,0
2025-12-16,20,0.0,107.0,0.0,107.0,566.0,0.0,133.0,0.0,0.0,107.0,699.0,321.0,378.0,1,1,0,0,1,3,133.71,84.4,127.9925,111.8575,144.1275,32.27,1,0,12,127.9925,2025-12-16,7.575,2.4402500000000003,2.723116765154713,-1.093,5.067,4,1.0,7.575,0
2025-12-16,21,0.0,144.0,0.0,66.0,631.0,0.0,146.0,79.0,0.0,202.0,777.0,491.0,286.0,1,1,0,0,1,3,122.2,87.6,122.32375,101.7575,142.89,41.13250000000001,1,0,12,122.32375,2025-12-16,-6.227,2.71075,2.687437611678951,-3.804,2.308,4,-1.0,6.227,1
2025-12-16,22,99.0,354.0,99.0,0.0,1208.0,0.0,245.0,205.0,0.0,388.0,1651.0,947.0,704.0,0,0,0,0,1,1,86.62,98.8,114.50375,80.275,148.7325,68.45749999999998,1,0,12,114.50375,2025-12-16,-6.2940000000000005,3.0294999999999996,3.604698554202094,-4.494,2.912,4,-1.0,6.2940000000000005,1
2025-12-16,23,33.0,69.0,171.0,0.0,1424.0,0.0,364.0,0.0,33.0,198.0,2025.0,267.0,1758.0,0,0,0,0,0,0,90.35,207.7,96.8625,43.7825,149.9425,106.16,1,0,12,96.8625,2025-12-16,13.622,3.5055,3.295224473891473,-0.2,7.788,4,1.0,13.622,0
2025-12-17,0,281.0,422.0,379.0,0.0,593.0,0.0,582.0,0.0,148.0,422.0,1983.0,844.0,1139.0,0,0,0,0,0,0,94.4,27.3,95.3925,94.6975,96.0875,1.3900000000000006,2,0,12,95.3925,2025-12-17,-8.946,3.2015000000000002,2.877644464951615,-4.422,1.93,4,-1.0,8.946,1
2025-12-17,1,517.0,277.0,668.0,0.0,380.0,252.0,687.0,0.0,219.0,277.0,2471.0,806.0,1665.0,0,0,0,0,0,0,87.44,19.6,97.20375,96.275,98.1325,1.8575000000000017,2,0,12,97.20375,2025-12-17,-19.069000000000003,4.767250000000001,1.605652800784362,-6.702,-2.77,4,-1.0,19.069000000000003,1
2025-12-17,2,475.0,348.0,618.0,0.0,398.0,269.0,493.0,0.0,153.0,348.0,2137.0,965.0,1172.0,0,0,0,0,0,0,92.54,32.5,90.4275,89.4275,91.4275,2.000000000000004,2,0,12,90.4275,2025-12-17,-23.709,5.927250000000001,1.9407846136721787,-7.65,-3.848,4,-1.0,23.709,1
2025-12-17,3,644.0,5.0,644.0,0.0,0.0,503.0,855.0,0.0,510.0,5.0,2653.0,513.0,2140.0,0,0,1,0,0,1,88.24,44.5,88.40875,84.94500000000001,91.8725,6.927499999999995,2,0,12,88.40875,2025-12-17,-0.688,1.3775,1.6495164948149708,-1.591,1.739,4,-1.0,0.688,1
2025-12-17,4,733.0,0.0,647.0,0.0,9.0,599.0,984.0,0.0,694.0,0.0,3067.0,599.0,2468.0,0,0,0,0,0,0,91.0,2.0,81.85625,76.14750000000001,87.565,11.417500000000002,2,0,12,81.85625,2025-12-17,-18.3,4.575,2.4417470521466114,-7.837,-1.944,4,-1.0,18.3,1
2025-12-17,5,319.0,0.0,395.0,0.0,76.0,365.0,587.0,0.0,315.0,0.0,1692.0,365.0,1327.0,0,0,0,0,0,0,81.66,64.9,92.03,88.5825,95.4775,6.895,2,0,12,92.03,2025-12-17,-20.828,5.273499999999999,6.702394646691583,-15.018,0.133,4,-1.0,20.828,1
2025-12-17,6,65.0,305.0,157.0,0.0,201.0,107.0,434.0,0.0,0.0,129.0,857.0,541.0,316.0,0,0,0,0,1,1,120.0,33.5,107.8225,61.1675,154.4775,93.31,2,0,12,107.8225,2025-12-17,5.917,1.87425,2.899578633181035,-0.79,5.699,4,1.0,5.917,0
2025-12-17,7,49.0,626.0,38.0,0.0,1211.0,144.0,1.0,0.0,0.0,161.0,1299.0,931.0,368.0,0,0,0,0,1,1,130.03,106.2,177.61874999999998,42.875,312.3625,269.4875,2,0,12,177.61874999999998,2025-12-17,22.073999999999998,8.0915,7.9718676398110535,-5.146,13.587,4,1.0,22.073999999999998,0
2025-12-17,8,134.0,771.0,169.0,34.0,163.0,353.0,6.0,0.0,134.0,408.0,606.0,1566.0,-960.0,0,0,0,0,0,0,149.96,50.5,137.0125,56.7775,217.2475,160.47,2,0,12,137.0125,2025-12-17,-1.3980000000000001,2.239,2.9042275507726085,-2.835,3.491,4,-1.0,1.3980000000000001,1
2025-12-17,9,0.0,713.0,98.0,0.0,372.0,451.0,295.0,0.0,0.0,713.0,765.0,1877.0,-1112.0,1,0,0,0,1,2,131.5,121.6,100.655,72.8175,128.4925,55.675,2,0,12,100.655,2025-12-17,24.912000000000003,6.228,3.0674937652748375,3.342,9.409,4,1.0,24.912000000000003,0
