tradeday,hour,ceps_in,ceps_out,apg_in,apg_out,mavir_in,mavir_out,pse_in,pse_out,de_in,de_out,total_import_cap,total_export_cap,net_capacity,ceps_congested_in,apg_congested_in,mavir_congested_in,pse_congested_in,de_congested_in,congested_in_count,last_price,total_amount,idm_mid_price,idm_bid,idm_ask,idm_spread,dayofweek,is_weekend,month,idm_price
2025-11-28,15,0.0,612.0,0.0,4.0,328.0,0.0,393.0,0.0,0.0,290.0,721.0,906.0,-185.0,1,1,0,0,1,3,141.05,11.6,122.3075,83.77250000000001,160.8425,77.07,4,0,11,122.3075
2025-11-28,16,0.0,903.0,0.0,177.0,354.0,177.0,106.0,0.0,0.0,903.0,460.0,2160.0,-1700.0,1,1,0,0,1,3,145.53,53.4,131.735,84.0475,179.4225,95.375,4,0,11,131.735
2025-11-28,17,0.0,366.0,15.0,0.0,435.0,0.0,0.0,39.0,0.0,366.0,450.0,771.0,-321.0,1,0,0,1,1,3,140.0,150.3,145.72875,107.645,183.8125,76.1675,4,0,11,145.72875
2025-11-28,18,0.0,39.0,8.0,0.0,3268.0,0.0,0.0,12.0,0.0,39.0,3276.0,90.0,3186.0,1,0,0,1,1,3,140.0,318.9,130.16125,112.6975,147.625,34.927499999999995,4,0,11,130.16125
2025-11-28,19,0.0,111.0,32.0,20.0,460.0,20.0,0.0,44.0,0.0,145.0,492.0,340.0,152.0,1,0,0,1,1,3,139.01,157.7,137.97875,105.6525,170.305,64.6525,4,0,11,137.97875
2025-11-28,20,0.0,278.0,45.0,0.0,261.0,151.0,0.0,27.0,0.0,429.0,306.0,885.0,-579.0,1,0,0,1,1,3,137.72,127.0,143.55124999999998,102.775,184.3275,81.5525,4,0,11,143.55124999999998
2025-11-28,21,0.0,218.0,355.0,0.0,530.0,0.0,89.0,53.0,0.0,218.0,974.0,489.0,485.0,1,0,0,0,1,2,120.0,168.7,129.4425,105.045,153.84,48.795,4,0,11,129.4425
2025-11-28,22,0.0,371.0,124.0,0.0,320.0,0.0,189.0,0.0,0.0,371.0,633.0,742.0,-109.0,1,0,0,0,1,2,117.8,111.4,139.72875,111.7875,167.67,55.88249999999999,4,0,11,139.72875
2025-11-28,23,0.0,334.0,53.0,0.0,408.0,13.0,400.0,0.0,0.0,334.0,861.0,681.0,180.0,1,0,0,0,1,2,112.5,159.6,131.7875,82.45750000000001,181.1175,98.66,4,0,11,131.7875
2025-11-29,0,50.0,0.0,595.0,0.0,797.0,32.0,1.0,0.0,0.0,198.0,1443.0,230.0,1213.0,0,0,0,0,1,1,111.75,21.4,124.805,107.07,142.54,35.47,5,1,11,124.805
2025-11-29,1,0.0,172.0,659.0,0.0,748.0,32.0,,,0.0,303.0,1407.0,507.0,900.0,1,0,0,0,1,2,93.58,47.8,113.725,-3.2500000000000036,230.7,233.95,5,1,11,113.725
2025-11-29,2,107.0,199.0,700.0,25.0,617.0,291.0,107.0,0.0,107.0,199.0,1638.0,714.0,924.0,0,0,0,0,0,0,99.99,17.2,94.63125,92.84,96.4225,3.582500000000003,5,1,11,94.63125
2025-11-29,3,272.0,61.0,655.0,40.0,465.0,497.0,264.0,0.0,222.0,61.0,1878.0,659.0,1219.0,0,0,0,0,0,0,96.0,21.0,88.245,85.25,91.24000000000001,5.990000000000002,5,1,11,88.245
2025-11-29,4,191.0,92.0,568.0,39.0,442.0,466.0,181.0,0.0,162.0,92.0,1544.0,689.0,855.0,0,0,0,0,0,0,79.84,49.7,132.28625,86.49,178.0825,91.5925,5,1,11,132.28625
2025-11-29,5,66.0,184.0,336.0,0.0,315.0,325.0,106.0,0.0,66.0,184.0,889.0,693.0,196.0,0,0,0,0,0,0,82.95,55.5,95.02875,93.32,96.7375,3.417500000000004,5,1,11,95.02875
2025-11-29,6,42.0,147.0,170.0,61.0,321.0,372.0,62.0,0.0,0.0,185.0,595.0,765.0,-170.0,0,0,0,0,1,1,98.22,23.6,94.77374999999999,92.56,96.9875,4.427500000000002,5,1,11,94.77374999999999
2025-11-29,7,0.0,30.0,238.0,0.0,309.0,549.0,61.0,0.0,0.0,30.0,608.0,609.0,-1.0,1,0,0,0,1,2,95.66,79.2,95.84125,69.6575,122.025,52.3675,5,1,11,95.84125
2025-11-29,8,145.0,5.0,334.0,17.0,334.0,483.0,106.0,0.0,0.0,22.0,919.0,527.0,392.0,0,0,0,0,1,1,118.63,6.1,129.04874999999998,104.975,153.1225,48.147499999999994,5,1,11,129.04874999999998
2025-11-29,9,0.0,124.0,243.0,0.0,243.0,873.0,130.0,0.0,0.0,124.0,616.0,1121.0,-505.0,1,0,0,0,1,2,115.12,18.9,114.71375,104.03,125.3975,21.367499999999996,5,1,11,114.71375
2025-11-29,10,0.0,201.0,403.0,0.0,487.0,872.0,127.0,0.0,0.0,201.0,1017.0,1274.0,-257.0,1,0,0,0,1,2,111.66,124.1,122.14,106.0425,138.2375,32.19499999999999,5,1,11,122.14
2025-11-29,11,0.0,196.0,170.0,26.0,310.0,1189.0,143.0,0.0,0.0,196.0,623.0,1607.0,-984.0,1,0,0,0,1,2,105.0,178.0,80.05375,39.73,120.3775,80.6475,5,1,11,80.05375
2025-11-29,12,0.0,182.0,201.0,25.0,269.0,1100.0,134.0,0.0,0.0,182.0,604.0,1489.0,-885.0,1,0,0,0,1,2,91.62,248.9,82.41625,51.4975,113.335,61.8375,5,1,11,82.41625
2025-11-29,13,0.0,167.0,216.0,36.0,351.0,1096.0,97.0,0.0,0.0,167.0,664.0,1466.0,-802.0,1,0,0,0,1,2,106.0,83.4,110.34,68.72,151.96,83.24000000000001,5,1,11,110.34
2025-11-29,14,0.0,177.0,325.0,0.0,391.0,1082.0,157.0,0.0,0.0,177.0,873.0,1436.0,-563.0,1,0,0,0,1,2,110.59,111.9,108.715,95.4875,121.9425,26.455,5,1,11,108.715
2025-11-29,15,0.0,280.0,288.0,0.0,304.0,947.0,253.0,0.0,0.0,280.0,845.0,1507.0,-662.0,1,0,0,0,1,2,121.99,195.0,117.6875,116.7825,118.5925,1.8100000000000023,5,1,11,117.6875
2025-11-29,16,0.0,259.0,187.0,0.0,200.0,407.0,49.0,0.0,0.0,259.0,436.0,925.0,-489.0,1,0,0,0,1,2,138.23,101.5,113.17875,66.8125,159.545,92.7325,5,1,11,113.17875
2025-11-29,17,0.0,121.0,240.0,0.0,240.0,426.0,0.0,127.0,0.0,121.0,480.0,795.0,-315.0,1,0,0,1,1,3,112.46,149.9,123.94874999999999,106.8725,141.025,34.1525,5,1,11,123.94874999999999
2025-11-29,18,0.0,80.0,97.0,0.0,1456.0,298.0,,,0.0,80.0,1553.0,458.0,1095.0,1,0,0,0,1,2,135.39,83.2,124.39000000000001,107.3375,141.4425,34.105000000000004,5,1,11,124.39000000000001
2025-11-29,19,0.0,78.0,1.0,0.0,2755.0,340.0,,,0.0,310.0,2756.0,728.0,2028.0,1,0,0,0,1,2,126.12,136.2,114.89750000000001,87.0725,142.7225,55.64999999999999,5,1,11,114.89750000000001
2025-11-29,20,22.0,2.0,100.0,0.0,188.0,345.0,28.0,0.0,0.0,2.0,338.0,349.0,-11.0,0,0,0,0,1,1,119.98,107.5,78.11125,54.8125,101.41,46.5975,5,1,11,78.11125
2025-11-29,21,0.0,33.0,155.0,0.0,155.0,171.0,73.0,0.0,0.0,205.0,383.0,409.0,-26.0,1,0,0,0,1,2,115.0,32.6,111.20875,90.80250000000001,131.615,40.8125,5,1,11,111.20875
2025-11-29,22,282.0,0.0,29.0,0.0,4619.0,288.0,95.0,0.0,0.0,288.0,5025.0,576.0,4449.0,0,0,0,0,1,1,89.52,172.1,87.3875,39.535,135.24,95.70500000000001,5,1,11,87.3875
2025-11-29,23,0.0,6.0,61.0,0.0,430.0,299.0,10.0,0.0,0.0,6.0,501.0,311.0,190.0,1,0,0,0,1,2,94.02,194.6,102.36125,47.7625,156.96,109.1975,5,1,11,102.36125
2025-11-30,0,111.0,616.0,516.0,203.0,1147.0,203.0,381.0,131.0,0.0,708.0,2155.0,1861.0,294.0,0,0,0,0,1,1,82.09,10.7,89.965,86.675,93.255,6.579999999999998,6,1,11,89.965
2025-11-30,1,46.0,747.0,233.0,254.0,668.0,305.0,340.0,0.0,0.0,790.0,1287.0,2096.0,-809.0,0,0,0,0,1,1,90.0,11.4,84.70750000000001,80.7125,88.7025,7.989999999999995,6,1,11,84.70750000000001
2025-11-30,2,185.0,650.0,1069.0,0.0,1032.0,387.0,228.0,0.0,0.0,812.0,2514.0,1849.0,665.0,0,0,0,0,1,1,83.3,37.0,81.2925,79.24,83.345,4.105000000000004,6,1,11,81.2925
2025-11-30,3,237.0,623.0,1071.0,0.0,994.0,519.0,286.0,0.0,0.0,758.0,2588.0,1900.0,688.0,0,0,0,0,1,1,75.44,44.4,90.89,71.455,110.325,38.870000000000005,6,1,11,90.89
2025-11-30,4,231.0,522.0,903.0,40.0,932.0,458.0,253.0,0.0,0.0,686.0,2319.0,1706.0,613.0,0,0,0,0,1,1,81.56,30.6,80.83500000000001,80.4275,81.2425,0.8150000000000013,6,1,11,80.83500000000001
2025-11-30,5,181.0,266.0,581.0,0.0,457.0,494.0,304.0,0.0,55.0,266.0,1578.0,1026.0,552.0,0,0,0,0,0,0,81.19,20.4,79.5875,78.785,80.39,1.6050000000000004,6,1,11,79.5875
2025-11-30,6,304.0,563.0,795.0,618.0,933.0,642.0,419.0,0.0,304.0,813.0,2755.0,2636.0,119.0,0,0,0,0,0,0,67.2,41.8,73.3275,63.88,82.775,18.895,6,1,11,73.3275
2025-11-30,7,23.0,706.0,498.0,182.0,543.0,364.0,256.0,0.0,23.0,706.0,1343.0,1958.0,-615.0,0,0,0,0,0,0,65.99,48.6,67.82375,55.225,80.4225,25.197499999999998,6,1,11,67.82375
2025-11-30,8,127.0,335.0,127.0,335.0,281.0,802.0,487.0,0.0,0.0,335.0,1022.0,1807.0,-785.0,0,0,0,0,1,1,82.1,59.9,73.36375,29.1125,117.61500000000001,88.5025,6,1,11,73.36375
2025-11-30,9,614.0,837.0,614.0,837.0,836.0,1156.0,863.0,0.0,0.0,837.0,2927.0,3667.0,-740.0,0,0,0,0,1,1,101.25,6.1,117.46625,73.5825,161.35,87.76750000000001,6,1,11,117.46625
2025-11-30,10,302.0,835.0,1115.0,554.0,1169.0,1136.0,524.0,0.0,0.0,1190.0,3110.0,3715.0,-605.0,0,0,0,0,1,1,88.53,128.3,105.07,89.4825,120.6575,31.174999999999997,6,1,11,105.07
2025-11-30,11,471.0,113.0,479.0,1005.0,583.0,1729.0,446.0,0.0,0.0,1027.0,1979.0,3874.0,-1895.0,0,0,0,0,1,1,150.0,268.7,88.49625,43.552499999999995,133.44,89.8875,6,1,11,88.49625
2025-11-30,12,20.0,95.0,0.0,211.0,273.0,1299.0,235.0,0.0,0.0,211.0,528.0,1816.0,-1288.0,0,1,0,0,1,2,107.15,171.3,98.715,67.55250000000001,129.8775,62.325,6,1,11,98.715
2025-11-30,13,0.0,108.0,0.0,261.0,394.0,1220.0,227.0,0.0,0.0,261.0,621.0,1850.0,-1229.0,1,1,0,0,1,3,105.24,180.3,117.26875,91.13499999999999,143.4025,52.267500000000005,6,1,11,117.26875
2025-11-30,14,12.0,363.0,12.0,443.0,278.0,863.0,391.0,0.0,0.0,443.0,693.0,2112.0,-1419.0,0,0,0,0,1,1,108.43,60.2,129.26,89.4725,169.0475,79.575,6,1,11,129.26
2025-11-30,15,146.0,164.0,105.0,203.0,563.0,203.0,148.0,0.0,0.0,352.0,962.0,922.0,40.0,0,0,0,0,1,1,109.75,49.7,171.12875000000003,134.8425,207.41500000000002,72.57249999999999,6,1,11,171.12875000000003
2025-11-30,16,0.0,497.0,119.0,76.0,746.0,76.0,0.0,1.0,0.0,497.0,865.0,1147.0,-282.0,1,0,0,1,1,3,127.9,115.4,128.69,123.425,133.955,10.530000000000001,6,1,11,128.69
2025-11-30,17,27.0,727.0,180.0,153.0,957.0,153.0,0.0,9.0,0.0,727.0,1164.0,1769.0,-605.0,0,0,0,1,1,2,129.12,111.4,126.315,119.0525,133.57750000000001,14.525000000000006,6,1,11,126.315
2025-11-30,18,0.0,620.0,509.0,16.0,1038.0,16.0,0.0,36.0,0.0,620.0,1547.0,1308.0,239.0,1,0,0,1,1,3,125.01,169.1,118.215,102.06,134.37,32.31,6,1,11,118.215
2025-11-30,19,0.0,748.0,288.0,89.0,1051.0,89.0,0.0,5.0,0.0,748.0,1339.0,1679.0,-340.0,1,0,0,1,1,3,134.41,186.3,130.83125,117.72749999999999,143.935,26.20750000000001,6,1,11,130.83125
2025-11-30,20,0.0,585.0,70.0,79.0,279.0,79.0,0.0,9.0,0.0,585.0,349.0,1337.0,-988.0,1,0,0,1,1,3,127.4,156.4,122.41,106.6125,138.20749999999998,31.594999999999995,6,1,11,122.41
2025-11-30,21,105.0,416.0,205.0,215.0,269.0,215.0,629.0,0.0,0.0,548.0,1208.0,1394.0,-186.0,0,0,0,0,1,1,124.33,128.5,120.90125,111.6275,130.175,18.5475,6,1,11,120.90125
2025-11-30,22,0.0,599.0,609.0,57.0,660.0,57.0,540.0,0.0,0.0,599.0,1809.0,1312.0,497.0,1,0,0,0,1,2,110.0,103.1,110.63,98.1775,123.0825,24.904999999999998,6,1,11,110.63
2025-11-30,23,0.0,744.0,438.0,0.0,466.0,0.0,203.0,0.0,0.0,744.0,1107.0,1488.0,-381.0,1,0,0,0,1,2,89.98,40.1,79.085,22.5325,135.6375,113.105,6,1,11,79.085
2025-12-01,0,392.0,516.0,850.0,0.0,953.0,375.0,630.0,0.0,0.0,516.0,2825.0,1407.0,1418.0,0,0,0,0,1,1,89.89,121.2,125.6625,44.185,207.14,162.95499999999998,0,0,12,125.6625
2025-12-01,1,372.0,346.0,833.0,0.0,893.0,494.0,591.0,0.0,0.0,346.0,2689.0,1186.0,1503.0,0,0,0,0,1,1,94.51,67.5,114.0975,43.055,185.14000000000001,142.085,0,0,12,114.0975
2025-12-01,2,414.0,364.0,863.0,1.0,787.0,513.0,622.0,0.0,0.0,364.0,2686.0,1242.0,1444.0,0,0,0,0,1,1,94.24,46.1,143.41375,52.85249999999999,233.97500000000002,181.1225,0,0,12,143.41375
2025-12-01,3,373.0,397.0,867.0,0.0,740.0,520.0,689.0,0.0,0.0,397.0,2669.0,1314.0,1355.0,0,0,0,0,1,1,89.91,28.1,107.91624999999999,69.98,145.8525,75.8725,0,0,12,107.91624999999999
2025-12-01,4,258.0,505.0,639.0,0.0,881.0,111.0,400.0,0.0,0.0,523.0,2178.0,1139.0,1039.0,0,0,0,0,1,1,92.32,111.0,84.67375,18.195,151.1525,132.9575,0,0,12,84.67375
2025-12-01,5,314.0,288.0,505.0,0.0,1242.0,54.0,296.0,0.0,0.0,468.0,2357.0,810.0,1547.0,0,0,0,0,1,1,104.0,0.3,113.01125,30.5975,195.425,164.8275,0,0,12,113.01125
2025-12-01,6,69.0,0.0,232.0,0.0,2914.0,481.0,2.0,0.0,0.0,19.0,3217.0,500.0,2717.0,0,0,0,0,1,1,136.2,26.2,168.8225,107.73,229.91500000000002,122.18500000000002,0,0,12,168.8225
2025-12-01,7,63.0,0.0,238.0,780.0,238.0,780.0,,,0.0,780.0,539.0,2340.0,-1801.0,0,0,0,0,1,1,145.81,37.5,168.85500000000002,134.67000000000002,203.04000000000002,68.37,0,0,12,168.85500000000002
2025-12-01,8,134.0,781.0,291.0,910.0,333.0,910.0,112.0,0.0,0.0,1214.0,870.0,3815.0,-2945.0,0,0,0,0,1,1,176.25,2.0,191.05375,163.34,218.7675,55.4275,0,0,12,191.05375
2025-12-01,9,0.0,56.0,210.0,681.0,210.0,1262.0,34.0,0.0,0.0,737.0,454.0,2736.0,-2282.0,1,0,0,0,1,2,152.22,3.9,195.945,165.1525,226.7375,61.585,0,0,12,195.945
2025-12-01,10,0.0,98.0,142.0,1191.0,267.0,1353.0,0.0,1.0,0.0,1244.0,409.0,3887.0,-3478.0,1,0,0,1,1,3,168.79,79.0,171.9275,128.665,215.19,86.525,0,0,12,171.9275
2025-12-01,11,0.0,294.0,0.0,1202.0,1027.0,1512.0,0.0,138.0,0.0,1461.0,1027.0,4607.0,-3580.0,1,1,0,1,1,4,165.09,39.7,224.11875,76.98,371.2575,294.27750000000003,0,0,12,224.11875
2025-12-01,12,25.0,674.0,179.0,72.0,589.0,362.0,0.0,112.0,0.0,437.5,793.0,1657.5,-864.5,0,0,0,1,1,2,141.98,321.1,81.21875,-29.2425,191.68,220.9225,0,0,12,81.21875
2025-12-01,13,0.0,163.0,0.0,959.0,377.0,1058.0,0.0,163.0,0.0,848.0,377.0,3191.0,-2814.0,1,1,0,1,1,4,177.05,70.1,106.0025,53.3025,158.7025,105.4,0,0,12,106.0025
2025-12-01,14,0.0,1002.0,0.0,437.0,1831.0,709.0,91.0,114.0,0.0,1208.0,1922.0,3470.0,-1548.0,1,1,0,0,1,3,162.79,225.3,181.77625,152.1125,211.44,59.3275,0,0,12,181.77625
2025-12-01,15,0.0,698.0,597.0,397.0,597.0,397.0,264.0,0.0,0.0,922.0,1458.0,2414.0,-956.0,1,0,0,0,1,2,211.98,188.9,192.79625,112.435,273.1575,160.7225,0,0,12,192.79625
2025-12-01,16,318.0,0.0,374.0,95.0,1829.0,95.0,93.0,0.0,0.0,95.0,2614.0,285.0,2329.0,0,0,0,0,1,1,265.0,108.2,291.91625,141.34,442.4925,301.1525,0,0,12,291.91625
2025-12-01,17,0.0,228.0,231.0,130.0,1481.0,130.0,135.0,0.0,0.0,267.0,1847.0,755.0,1092.0,1,0,0,0,1,2,233.59,219.8,179.5375,97.36,261.71500000000003,164.35500000000002,0,0,12,179.5375
2025-12-01,18,0.0,597.0,102.0,0.0,401.0,0.0,201.0,0.0,0.0,597.0,704.0,1194.0,-490.0,1,0,0,0,1,2,229.98,326.4,236.65125,182.4375,290.865,108.42750000000001,0,0,12,236.65125
2025-12-01,19,0.0,598.0,0.0,872.0,65.0,0.0,227.0,0.0,0.0,1125.0,292.0,2595.0,-2303.0,1,1,0,0,1,3,202.06,12.2,272.605,227.7875,317.4225,89.63500000000002,0,0,12,272.605
2025-12-01,20,0.0,845.0,0.0,140.0,6.0,140.0,38.0,0.0,0.0,255.0,44.0,1380.0,-1336.0,1,1,0,0,1,3,189.5,65.0,214.13875,84.50999999999999,343.76750000000004,259.2575,0,0,12,214.13875
2025-12-01,21,0.0,57.0,0.0,102.0,0.0,102.0,0.0,520.0,0.0,624.0,0.0,1405.0,-1405.0,1,1,1,1,1,5,240.0,23.6,239.11125,104.325,373.89750000000004,269.5725,0,0,12,239.11125
2025-12-01,22,0.0,240.0,0.0,66.0,449.0,55.0,0.0,978.0,0.0,861.0,449.0,2200.0,-1751.0,1,1,0,1,1,4,130.0,120.0,157.97375,72.1375,243.81,171.6725,0,0,12,157.97375
2025-12-01,23,0.0,219.0,231.0,0.0,576.0,0.0,0.0,29.0,0.0,1010.0,807.0,1258.0,-451.0,1,0,0,1,1,3,112.62,109.0,286.1175,119.7875,452.4475,332.66,0,0,12,286.1175
2025-12-02,0,0.0,618.0,64.0,18.0,103.0,446.0,0.0,17.0,0.0,482.0,167.0,1581.0,-1414.0,1,0,0,1,1,3,106.97,52.4,148.30625,16.897500000000004,279.715,262.8175,1,0,12,148.30625
2025-12-02,1,0.0,673.0,68.0,56.0,196.0,412.0,0.0,133.0,0.0,928.0,264.0,2202.0,-1938.0,1,0,0,1,1,3,104.44,22.2,110.9925,-8.497499999999999,230.48250000000002,238.98000000000002,1,0,12,110.9925
2025-12-02,2,36.0,517.0,119.0,0.0,83.0,436.0,36.0,0.0,0.0,480.0,274.0,1433.0,-1159.0,0,0,0,0,1,1,80.01,26.6,106.04625,67.4,144.6925,77.2925,1,0,12,106.04625
2025-12-02,3,0.0,665.0,151.0,0.0,191.0,386.0,0.0,52.0,0.0,773.0,342.0,1876.0,-1534.0,1,0,0,1,1,3,136.93,35.9,108.12125,7.75,208.4925,200.7425,1,0,12,108.12125
2025-12-02,4,57.0,536.0,57.0,0.0,0.0,678.0,150.0,0.0,0.0,259.0,264.0,1473.0,-1209.0,0,0,1,0,1,2,49.6,22.5,112.0475,7.75,216.345,208.595,1,0,12,112.0475
2025-12-02,5,0.0,113.0,9.0,0.0,0.0,432.0,69.0,0.0,0.0,207.0,78.0,752.0,-674.0,1,0,1,0,1,3,81.73,59.8,125.39,41.0025,209.7775,168.775,1,0,12,125.39
2025-12-02,6,0.0,179.0,0.0,100.0,149.0,100.0,0.0,42.0,0.0,100.0,149.0,521.0,-372.0,1,1,0,1,1,4,100.0,11.4,163.85375,87.5075,240.20000000000002,152.69250000000002,1,0,12,163.85375
2025-12-02,7,0.0,130.0,105.0,185.0,115.0,185.0,84.0,0.0,0.0,185.0,304.0,685.0,-381.0,1,0,0,0,1,2,145.8,98.9,134.5275,97.1875,171.8675,74.68,1,0,12,134.5275
2025-12-02,8,10.0,0.0,88.0,0.0,88.0,608.0,96.0,0.0,0.0,455.0,282.0,1063.0,-781.0,0,0,0,0,1,1,174.83,43.9,211.26625,167.2375,255.29500000000002,88.0575,1,0,12,211.26625
2025-12-02,9,0.0,177.0,90.0,0.0,236.0,804.0,76.0,0.0,0.0,154.0,402.0,1135.0,-733.0,1,0,0,0,1,2,149.98,229.9,158.39249999999998,127.41499999999999,189.37,61.955000000000005,1,0,12,158.39249999999998
2025-12-02,10,12.0,0.0,135.0,0.0,394.0,799.0,0.0,7.0,0.0,43.0,541.0,849.0,-308.0,0,0,0,1,1,2,160.41,167.9,127.5275,109.6525,145.4025,35.75,1,0,12,127.5275
2025-12-02,11,72.0,0.0,14.0,0.0,501.0,636.0,0.0,16.0,0.0,1.0,587.0,653.0,-66.0,0,0,0,1,1,2,128.0,222.8,114.085,99.8175,128.3525,28.535,1,0,12,114.085
2025-12-02,12,69.0,0.0,96.0,0.0,218.0,774.0,0.0,1.0,0.0,289.0,383.0,1064.0,-681.0,0,0,0,1,1,2,151.26,170.7,134.44125,114.305,154.5775,40.272499999999994,1,0,12,134.44125
2025-12-02,13,69.0,0.0,207.0,0.0,733.0,691.0,29.0,0.0,0.0,270.0,1038.0,961.0,77.0,0,0,0,0,1,1,123.59,213.1,151.5675,96.9975,206.1375,109.14,1,0,12,151.5675
2025-12-02,14,0.0,43.0,36.0,0.0,742.0,471.0,85.0,0.0,0.0,43.0,863.0,557.0,306.0,1,0,0,0,1,2,140.0,190.7,145.1225,83.61,206.635,123.025,1,0,12,145.1225
2025-12-02,15,29.0,0.0,62.0,0.0,687.0,279.0,50.0,0.0,0.0,363.0,828.0,642.0,186.0,0,0,0,0,1,1,170.05,205.6,180.4775,104.2025,256.7525,152.55,1,0,12,180.4775
2025-12-02,16,29.0,0.0,0.0,8.0,0.0,157.0,93.0,0.0,0.0,8.0,122.0,173.0,-51.0,0,1,1,0,1,3,206.5,105.7,164.68624999999997,116.87,212.5025,95.6325,1,0,12,164.68624999999997
2025-12-02,17,0.0,54.0,156.0,33.0,156.0,33.0,0.0,8.0,0.0,33.0,312.0,161.0,151.0,1,0,0,1,1,3,180.68,106.8,185.93375,167.76,204.10750000000002,36.3475,1,0,12,185.93375
2025-12-02,18,0.0,140.0,0.0,73.0,0.0,73.0,0.0,16.0,0.0,73.0,0.0,375.0,-375.0,1,1,1,1,1,5,170.0,49.6,178.42125,170.6025,186.24,15.637500000000003,1,0,12,178.42125
2025-12-02,19,0.0,300.0,161.0,38.0,206.0,38.0,0.0,22.0,0.0,61.0,367.0,459.0,-92.0,1,0,0,1,1,3,171.85,11.5,164.74,163.8375,165.64249999999998,1.8049999999999997,1,0,12,164.74
2025-12-02,20,0.0,427.0,165.0,83.0,165.0,198.0,0.0,40.0,0.0,83.0,330.0,831.0,-501.0,1,0,0,1,1,3,154.0,76.4,154.20125,152.9675,155.435,2.467500000000001,1,0,12,154.20125
2025-12-02,21,0.0,96.0,0.0,194.0,329.0,194.0,0.0,21.0,0.0,194.0,329.0,699.0,-370.0,1,1,0,1,1,4,133.48,62.7,132.385,84.065,180.70499999999998,96.64,1,0,12,132.385
2025-12-02,22,108.0,216.0,316.0,183.0,469.0,183.0,13.0,0.0,0.0,396.0,906.0,978.0,-72.0,0,0,0,0,1,1,120.0,52.3,38.635,-64.7175,141.98749999999998,206.70499999999998,1,0,12,38.635
2025-12-02,23,156.0,541.0,475.0,392.0,475.0,399.0,368.0,117.0,273.0,404.0,1747.0,1853.0,-106.0,0,0,0,0,0,0,108.69,68.6,290.125,87.7875,492.4625,404.675,1,0,12,290.125
2025-12-03,0,150.0,575.0,694.0,0.0,544.0,183.0,245.0,0.0,130.0,575.0,1763.0,1333.0,430.0,0,0,0,0,0,0,96.0,18.0,131.04125,59.0,203.0825,144.0825,2,0,12,131.04125
2025-12-03,1,171.0,313.0,509.0,0.0,338.0,387.0,263.0,0.0,23.0,313.0,1304.0,1013.0,291.0,0,0,0,0,0,0,94.5,23.0,110.82875000000001,51.675,169.98250000000002,118.3075,2,0,12,110.82875000000001
2025-12-03,2,191.0,570.0,631.0,0.0,439.0,521.0,369.0,0.0,191.0,570.0,1821.0,1661.0,160.0,0,0,0,0,0,0,98.81,20.2,125.88999999999999,89.79499999999999,161.98499999999999,72.19,2,0,12,125.88999999999999
2025-12-03,3,225.0,464.0,652.0,0.0,427.0,509.0,438.0,0.0,225.0,464.0,1967.0,1437.0,530.0,0,0,0,0,0,0,94.83,18.7,106.63125,75.63,137.6325,62.0025,2,0,12,106.63125
2025-12-03,4,0.0,632.0,281.0,0.0,520.0,313.0,505.0,0.0,0.0,632.0,1306.0,1577.0,-271.0,1,0,0,0,1,2,103.52,12.3,98.705,59.8825,137.5275,77.645,2,0,12,98.705
2025-12-03,5,265.0,315.0,621.0,0.0,449.0,69.0,540.0,0.0,0.0,315.0,1875.0,699.0,1176.0,0,0,0,0,1,1,105.31,9.0,109.75125,79.505,139.9975,60.4925,2,0,12,109.75125
2025-12-03,6,197.0,511.0,197.0,276.0,157.0,727.0,153.0,0.0,0.0,511.0,704.0,2025.0,-1321.0,0,0,0,0,1,1,124.84,12.7,131.67000000000002,68.26,195.08,126.82000000000001,2,0,12,131.67000000000002
2025-12-03,7,242.0,99.0,181.0,750.0,336.0,750.0,,,27.0,750.0,786.0,2349.0,-1563.0,0,0,0,0,0,0,162.0,24.5,173.33125,144.46,202.2025,57.7425,2,0,12,173.33125
2025-12-03,8,234.0,855.0,234.0,855.0,434.0,657.0,1.0,0.0,234.0,855.0,1137.0,3222.0,-2085.0,0,0,0,0,0,0,192.0,43.2,239.125,183.73250000000002,294.5175,110.785,2,0,12,239.125
2025-12-03,9,340.0,1036.0,340.0,1036.0,439.0,772.0,1.0,0.0,340.0,1036.0,1460.0,3880.0,-2420.0,0,0,0,0,0,0,191.06,21.2,211.75625,152.21249999999998,271.3,119.0875,2,0,12,211.75625
2025-12-03,10,240.0,860.0,240.0,753.0,663.0,681.0,0.0,8.0,0.0,1064.0,1143.0,3366.0,-2223.0,0,0,0,1,1,2,184.78,4.6,155.78125,121.1575,190.405,69.2475,2,0,12,155.78125
2025-12-03,11,602.0,0.0,602.0,0.0,328.0,811.0,0.0,35.0,602.0,0.0,2134.0,846.0,1288.0,0,0,0,1,0,1,140.0,153.1,181.93,139.9125,223.9475,84.035,2,0,12,181.93
2025-12-03,12,851.0,0.0,436.0,0.0,436.0,876.0,0.0,5.0,748.0,0.0,2471.0,881.0,1590.0,0,0,0,1,0,1,155.98,112.0,158.2625,136.7875,179.7375,42.95,2,0,12,158.2625
2025-12-03,13,805.0,0.0,498.0,712.0,498.0,740.0,0.0,26.0,713.0,0.0,2514.0,1478.0,1036.0,0,0,0,1,0,1,187.38,2.1,179.04625000000001,157.3975,200.695,43.2975,2,0,12,179.04625000000001
