date,pnl,pnl_raw,n_correct,n_traded,cum_pnl,cum_pnl_raw,accuracy,year,month_period
2025-09-03,-23.27999999999997,-23.27999999999997,11,24,5546.750000000003,7137.690000000006,0.4583333333333333,2025,2025-09
2025-09-04,57.43999999999999,57.43999999999999,12,24,5604.190000000002,7195.130000000006,0.5,2025,2025-09
2025-09-05,-128.16000000000003,-128.16000000000003,9,24,5476.0300000000025,7066.970000000006,0.375,2025,2025-09
2025-09-06,37.69999999999998,37.69999999999998,16,24,5513.730000000002,7104.6700000000055,0.6666666666666666,2025,2025-09
2025-09-07,-251.56,-251.56,0,24,5262.170000000002,6853.110000000005,0.0,2025,2025-09
2025-09-08,742.13,742.13,21,24,6004.300000000002,7595.240000000005,0.875,2025,2025-09
2025-09-09,75.60999999999996,75.60999999999996,15,24,6079.910000000002,7670.850000000005,0.625,2025,2025-09
2025-09-10,-288.4600000000001,-288.4600000000001,8,24,5791.450000000002,7382.390000000005,0.3333333333333333,2025,2025-09
2025-09-11,-8.91999999999993,-8.91999999999993,9,24,5782.530000000002,7373.470000000005,0.375,2025,2025-09
2025-09-12,165.70000000000002,165.70000000000002,15,24,5948.230000000001,7539.170000000005,0.625,2025,2025-09
2025-09-13,70.31,70.31,15,24,6018.540000000002,7609.480000000005,0.625,2025,2025-09
2025-09-14,-338.8,-338.8,7,24,5679.740000000002,7270.680000000005,0.2916666666666667,2025,2025-09
2025-09-15,157.78500000000003,212.37,13,24,5837.5250000000015,7483.050000000005,0.5416666666666666,2025,2025-09
2025-09-16,-494.03,-494.03,5,24,5343.495000000002,6989.020000000005,0.20833333333333334,2025,2025-09
2025-09-17,124.63000000000005,124.63000000000005,15,24,5468.125000000002,7113.650000000005,0.625,2025,2025-09
2025-09-18,-237.68,-237.68,6,24,5230.4450000000015,6875.970000000005,0.25,2025,2025-09
2025-09-19,-63.030000000000065,-63.030000000000065,9,24,5167.415000000002,6812.940000000005,0.375,2025,2025-09
2025-09-20,177.35999999999999,177.35999999999999,21,24,5344.7750000000015,6990.300000000005,0.875,2025,2025-09
2025-09-21,-24.650000000000027,-24.650000000000027,14,24,5320.125000000002,6965.650000000005,0.5833333333333334,2025,2025-09
2025-09-22,-93.03999999999995,-93.03999999999995,8,24,5227.085000000002,6872.610000000005,0.3333333333333333,2025,2025-09
2025-09-23,100.98000000000005,100.98000000000005,14,24,5328.065000000002,6973.590000000006,0.5833333333333334,2025,2025-09
2025-09-24,487.24,487.24,16,24,5815.305000000002,7460.830000000005,0.6666666666666666,2025,2025-09
2025-09-25,281.6300000000001,281.6300000000001,12,24,6096.935000000002,7742.4600000000055,0.5,2025,2025-09
2025-09-26,530.59,530.59,10,24,6627.525000000002,8273.050000000005,0.4166666666666667,2025,2025-09
2025-09-27,35.14999999999999,35.14999999999999,16,24,6662.675000000002,8308.200000000004,0.6666666666666666,2025,2025-09
2025-09-28,402.68999999999994,402.68999999999994,21,24,7065.365000000002,8710.890000000005,0.875,2025,2025-09
2025-09-29,-19.305000000000067,-11.370000000000097,10,24,7046.060000000001,8699.520000000004,0.4166666666666667,2025,2025-09
2025-09-30,-358.22,-358.22,4,24,6687.840000000001,8341.300000000005,0.16666666666666666,2025,2025-09
2025-10-01,915.46,915.46,19,23,7603.300000000001,9256.760000000006,0.8260869565217391,2025,2025-10
2025-10-02,-622.62,-622.62,7,24,6980.680000000001,8634.140000000005,0.2916666666666667,2025,2025-10
2025-10-03,-287.1499999999999,-287.1499999999999,11,24,6693.530000000002,8346.990000000005,0.4583333333333333,2025,2025-10
2025-10-04,2565.4,2565.4,24,24,9258.930000000002,10912.390000000005,1.0,2025,2025-10
2025-10-05,1896.27,1896.27,18,24,11155.200000000003,12808.660000000005,0.75,2025,2025-10
2025-10-06,613.5999999999999,613.5999999999999,17,24,11768.800000000003,13422.260000000006,0.7083333333333334,2025,2025-10
2025-10-07,2420.77,2420.77,24,24,14189.570000000003,15843.030000000006,1.0,2025,2025-10
2025-10-08,454.12000000000006,454.12000000000006,14,24,14643.690000000004,16297.150000000007,0.5833333333333334,2025,2025-10
2025-10-09,-310.53,-310.53,5,24,14333.160000000003,15986.620000000006,0.20833333333333334,2025,2025-10
2025-10-10,-1171.25,-1171.25,8,24,13161.910000000003,14815.370000000006,0.3333333333333333,2025,2025-10
2025-10-11,1049.79,1049.79,17,24,14211.700000000004,15865.160000000007,0.7083333333333334,2025,2025-10
2025-10-12,283.1700000000001,283.1700000000001,18,24,14494.870000000004,16148.330000000007,0.75,2025,2025-10
2025-10-13,-870.03,-1424.24,0,24,13624.840000000004,14724.090000000007,0.0,2025,2025-10
2025-10-14,1144.8,1144.8,16,24,14769.640000000003,15868.890000000007,0.6666666666666666,2025,2025-10
2025-10-15,974.27,974.27,24,24,15743.910000000003,16843.160000000007,1.0,2025,2025-10
2025-10-16,-1298.3,-1298.3,12,24,14445.610000000004,15544.860000000008,0.5,2025,2025-10
2025-10-17,-2303.07,-2303.07,7,24,12142.540000000005,13241.790000000008,0.2916666666666667,2025,2025-10
2025-10-18,72.77000000000001,72.77000000000001,11,24,12215.310000000005,13314.560000000009,0.4583333333333333,2025,2025-10
2025-10-19,838.45,838.45,17,24,13053.760000000006,14153.01000000001,0.7083333333333334,2025,2025-10
2025-10-20,147.37999999999994,147.37999999999994,13,24,13201.140000000005,14300.390000000009,0.5416666666666666,2025,2025-10
2025-10-21,1286.1599999999999,1286.1599999999999,21,24,14487.300000000005,15586.550000000008,0.875,2025,2025-10
2025-10-22,1158.68,1158.68,18,24,15645.980000000005,16745.230000000007,0.75,2025,2025-10
2025-10-23,1414.7,1414.7,23,24,17060.680000000004,18159.930000000008,0.9583333333333334,2025,2025-10
2025-10-24,-275.1,-339.67,9,24,16785.580000000005,17820.26000000001,0.375,2025,2025-10
2025-10-25,3479.43,3479.43,24,24,20265.010000000006,21299.69000000001,1.0,2025,2025-10
2025-10-26,1213.78,1213.78,20,24,21478.790000000005,22513.47000000001,0.8333333333333334,2025,2025-10
2025-10-27,680.77,504.7099999999999,16,27,22159.560000000005,23018.180000000008,0.5925925925925926,2025,2025-10
2025-10-28,676.37,676.37,14,24,22835.930000000004,23694.550000000007,0.5833333333333334,2025,2025-10
2025-10-29,63.51999999999992,63.51999999999992,9,23,22899.450000000004,23758.070000000007,0.391304347826087,2025,2025-10
2025-10-30,669.4200000000001,521.87,17,21,23568.870000000003,24279.940000000006,0.8095238095238095,2025,2025-10
2025-10-31,1598.375,1597.68,21,24,25167.245000000003,25877.620000000006,0.875,2025,2025-10
2025-11-01,964.71,964.71,17,24,26131.955,26842.330000000005,0.7083333333333334,2025,2025-11
2025-11-02,748.24,748.24,16,24,26880.195000000003,27590.570000000007,0.6666666666666666,2025,2025-11
2025-11-03,-158.58,-158.58,9,24,26721.615,27431.990000000005,0.375,2025,2025-11
2025-11-04,355.0,127.82,10,16,27076.615,27559.810000000005,0.625,2025,2025-11
2025-11-05,-91.75999999999996,-91.75999999999996,11,24,26984.855000000003,27468.050000000007,0.4583333333333333,2025,2025-11
2025-11-06,184.85999999999996,184.85999999999996,14,24,27169.715000000004,27652.910000000007,0.5833333333333334,2025,2025-11
2025-11-07,243.76,243.76,15,24,27413.475000000002,27896.670000000006,0.625,2025,2025-11
2025-11-08,37.88000000000001,37.88000000000001,10,24,27451.355000000003,27934.550000000007,0.4166666666666667,2025,2025-11
2025-11-09,143.53000000000003,143.53000000000003,15,24,27594.885000000002,28078.080000000005,0.625,2025,2025-11
2025-11-10,-284.31000000000006,-284.31000000000006,11,24,27310.575,27793.770000000004,0.4583333333333333,2025,2025-11
2025-11-11,-131.74,-131.74,12,24,27178.835,27662.030000000002,0.5,2025,2025-11
2025-11-12,17.55000000000004,17.55000000000004,12,24,27196.385,27679.58,0.5,2025,2025-11
2025-11-13,69.57999999999998,69.57999999999998,12,24,27265.965,27749.160000000003,0.5,2025,2025-11
2025-11-14,396.24,396.24,18,24,27662.205,28145.400000000005,0.75,2025,2025-11
2025-11-15,597.95,597.95,17,24,28260.155000000002,28743.350000000006,0.7083333333333334,2025,2025-11
2025-11-16,1032.02,1032.02,20,24,29292.175000000003,29775.370000000006,0.8333333333333334,2025,2025-11
2025-11-17,260.71,226.32,12,24,29552.885000000002,30001.690000000006,0.5,2025,2025-11
2025-11-18,439.52,621.3899999999999,10,11,29992.405000000002,30623.080000000005,0.9090909090909091,2025,2025-11
2025-11-19,-21.940000000000023,-244.35000000000002,8,24,29970.465000000004,30378.730000000007,0.3333333333333333,2025,2025-11
2025-11-20,943.38,943.38,18,24,30913.845000000005,31322.110000000008,0.75,2025,2025-11
2025-11-21,952.83,952.83,17,24,31866.675000000007,32274.94000000001,0.7083333333333334,2025,2025-11
2025-11-22,487.78000000000003,487.78000000000003,15,24,32354.455000000005,32762.72000000001,0.625,2025,2025-11
2025-11-23,775.4499999999999,775.4499999999999,15,24,33129.905000000006,33538.170000000006,0.625,2025,2025-11
2025-11-24,1668.0,1668.0,17,24,34797.905000000006,35206.170000000006,0.7083333333333334,2025,2025-11
2025-11-25,2494.54,2494.54,18,24,37292.44500000001,37700.71000000001,0.75,2025,2025-11
2025-11-26,604.43,604.43,17,24,37896.87500000001,38305.14000000001,0.7083333333333334,2025,2025-11
2025-11-27,-1290.3899999999999,-1290.3899999999999,9,24,36606.48500000001,37014.75000000001,0.375,2025,2025-11
2025-11-28,1508.76,1410.83,14,24,38115.24500000001,38425.58000000001,0.5833333333333334,2025,2025-11
2025-11-29,784.2,784.2,14,24,38899.44500000001,39209.780000000006,0.5833333333333334,2025,2025-11
2025-11-30,282.58000000000004,282.58000000000004,13,24,39182.02500000001,39492.36000000001,0.5416666666666666,2025,2025-11
2025-12-01,1005.1899999999999,1005.1899999999999,17,24,40187.21500000001,40497.55000000001,0.7083333333333334,2025,2025-12
2025-12-02,884.255,877.28,23,24,41071.47000000001,41374.83000000001,0.9583333333333334,2025,2025-12
2025-12-03,875.17,875.17,18,24,41946.64000000001,42250.00000000001,0.75,2025,2025-12
2025-12-04,541.655,495.07,11,24,42488.295000000006,42745.07000000001,0.4583333333333333,2025,2025-12
2025-12-05,476.5,451.24,15,24,42964.795000000006,43196.310000000005,0.625,2025,2025-12
2025-12-06,1292.8500000000001,1292.8500000000001,23,24,44257.645000000004,44489.16,0.9583333333333334,2025,2025-12
2025-12-07,785.34,785.34,22,24,45042.985,45274.5,0.9166666666666666,2025,2025-12
2025-12-08,449.13,363.04,14,24,45492.115,45637.54,0.5833333333333334,2025,2025-12
2025-12-09,378.235,259.64,11,24,45870.35,45897.18,0.4583333333333333,2025,2025-12
2025-12-10,611.285,671.4200000000001,22,24,46481.635,46568.6,0.9166666666666666,2025,2025-12
2025-12-11,-146.98000000000005,-146.98000000000005,13,24,46334.655,46421.619999999995,0.5416666666666666,2025,2025-12
2025-12-12,23.889999999999972,23.889999999999972,14,24,46358.545,46445.509999999995,0.5833333333333334,2025,2025-12
2025-12-13,-63.13,-63.13,11,24,46295.415,46382.38,0.4583333333333333,2025,2025-12
2025-12-14,359.04,359.04,20,24,46654.455,46741.42,0.8333333333333334,2025,2025-12
2025-12-15,349.7399999999999,349.7399999999999,17,24,47004.195,47091.159999999996,0.7083333333333334,2025,2025-12
2025-12-16,550.64,550.64,18,24,47554.835,47641.799999999996,0.75,2025,2025-12
2025-12-17,255.39999999999995,255.39999999999995,18,24,47810.235,47897.2,0.75,2025,2025-12
2025-12-18,268.87,239.56,17,24,48079.105,48136.759999999995,0.7083333333333334,2025,2025-12
2025-12-19,331.03999999999996,846.87,5,11,48410.145000000004,48983.63,0.45454545454545453,2025,2025-12
2025-12-20,314.77,314.77,12,24,48724.915,49298.399999999994,0.5,2025,2025-12
2025-12-21,115.25000000000003,115.25000000000003,11,24,48840.165,49413.649999999994,0.4583333333333333,2025,2025-12
2025-12-22,265.51,295.71999999999997,13,19,49105.675,49709.369999999995,0.6842105263157895,2025,2025-12
2025-12-23,415.53000000000003,496.9200000000001,18,24,49521.205,50206.28999999999,0.75,2025,2025-12
2025-12-24,414.815,446.05999999999995,21,24,49936.020000000004,50652.34999999999,0.875,2025,2025-12
2025-12-25,389.195,397.89,16,24,50325.215000000004,51050.23999999999,0.6666666666666666,2025,2025-12
2025-12-26,3.920000000000014,-132.98,13,24,50329.135,50917.25999999999,0.5416666666666666,2025,2025-12
2025-12-27,-324.32,-324.32,6,24,50004.815,50592.93999999999,0.25,2025,2025-12
2025-12-28,256.18,256.18,17,24,50260.995,50849.11999999999,0.7083333333333334,2025,2025-12
2025-12-29,-481.13000000000005,-481.13000000000005,1,24,49779.865000000005,50367.98999999999,0.041666666666666664,2025,2025-12
2025-12-30,-174.77999999999997,-174.77999999999997,10,24,49605.08500000001,50193.20999999999,0.4166666666666667,2025,2025-12
2025-12-31,109.33999999999997,109.33999999999997,11,24,49714.425,50302.54999999999,0.4583333333333333,2025,2025-12
2026-01-01,66.59999999999998,688.98,2,6,49781.025,50991.52999999999,0.3333333333333333,2026,2026-01
2026-01-02,-123.24000000000001,-123.24000000000001,12,24,49657.785,50868.28999999999,0.5,2026,2026-01
2026-01-03,218.97000000000003,218.97000000000003,16,24,49876.755000000005,51087.259999999995,0.6666666666666666,2026,2026-01
2026-01-04,-502.25000000000006,-502.25000000000006,5,24,49374.505000000005,50585.009999999995,0.20833333333333334,2026,2026-01
2026-01-05,1720.12,1720.12,17,24,51094.62500000001,52305.13,0.7083333333333334,2026,2026-01
2026-01-06,2565.995,2626.99,19,24,53660.62000000001,54932.119999999995,0.7916666666666666,2026,2026-01
2026-01-07,597.4200000000001,597.4200000000001,17,24,54258.04000000001,55529.53999999999,0.7083333333333334,2026,2026-01
2026-01-08,1653.02,1653.02,17,24,55911.060000000005,57182.55999999999,0.7083333333333334,2026,2026-01
2026-01-09,399.70000000000005,399.70000000000005,17,24,56310.76,57582.25999999999,0.7083333333333334,2026,2026-01
2026-01-10,715.6999999999999,715.6999999999999,18,24,57026.46,58297.959999999985,0.75,2026,2026-01
2026-01-11,1506.24,1506.24,21,24,58532.7,59804.19999999998,0.875,2026,2026-01
2026-01-12,1796.51,1796.51,17,24,60329.21,61600.709999999985,0.7083333333333334,2026,2026-01
2026-01-13,2694.9900000000002,2694.9900000000002,18,24,63024.2,64295.69999999998,0.75,2026,2026-01
2026-01-14,1108.75,1108.75,18,24,64132.95,65404.44999999998,0.75,2026,2026-01
2026-01-15,-992.09,-1527.0600000000002,7,24,63140.86,63877.389999999985,0.2916666666666667,2026,2026-01
2026-01-16,1775.32,1713.16,18,24,64916.18,65590.54999999999,0.75,2026,2026-01
2026-01-17,1111.26,1111.26,15,24,66027.44,66701.80999999998,0.625,2026,2026-01
2026-01-18,1148.8700000000001,1148.8700000000001,17,24,67176.31,67850.67999999998,0.7083333333333334,2026,2026-01
2026-01-19,175.05000000000004,175.05000000000004,12,24,67351.36,68025.72999999998,0.5,2026,2026-01
2026-01-20,382.23999999999995,382.23999999999995,15,24,67733.6,68407.96999999999,0.625,2026,2026-01
2026-01-21,1515.06,1515.06,19,24,69248.66,69923.02999999998,0.7916666666666666,2026,2026-01
2026-01-22,-128.11,-128.11,14,24,69120.55,69794.91999999998,0.5833333333333334,2026,2026-01
2026-01-23,-483.09999999999997,-483.09999999999997,13,24,68637.45,69311.81999999998,0.5416666666666666,2026,2026-01
2026-01-24,977.4399999999999,977.4399999999999,19,24,69614.89,70289.25999999998,0.7916666666666666,2026,2026-01
2026-01-25,545.91,545.91,14,24,70160.8,70835.16999999998,0.5833333333333334,2026,2026-01
